gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C1_01300W_A	3765.999988	3233.999992	3483.000006	3635.999989	3614.999995	3780.99999	4691.000015	4659.000016	5363.000007	3589.000005	3349.999999	3880.000008	3494.333329	3677.333331	4904.333324	3606.333344	0.07364272	0.4890398	0.04551552
C1_01310W_A	1	3.000000001	5	6.000000001	26	14	37.99999999	33.99999999	17.99999999	5	3.000000001	5	3.000000001	15.33333333	30.00000001	4.333333332	2.353636954	3.321928095	0.530514716
C1_01320W_A	4614.000004	5210.00001	5422.000008	5624.999996	6105.000001	5707.000009	5065.999994	5317.999993	6384.000017	3126.999991	2962.00001	3279.000008	5082	5812.333343	5589.33333	3122.666667	0.19372107	0.13727984	-0.7026178
C1_01330C_A	1459.999996	1807.999997	1479.000003	2097.999996	1872.000001	1731.999994	1835.000003	1932.000002	2729.000001	2807.000003	2081.999995	2377.000003	1582.333329	1900.666662	2165.333339	2422.000001	0.26445199	0.45253559	0.61414532
C1_01340C_A	410.0000001	392	474.9999999	490	633.9999999	690.9999998	1345.000002	1327.999999	1117.999998	793.0000002	821.0000001	840.9999999	425.6666667	604.9999999	1263.666666	818.3333331	0.507211023	1.569819931	0.942964499
C1_01350C_A	23934.00002	26624.99991	28166.99993	24170.99998	17868.00001	13973	11217.00003	11530.99998	13160.00001	8577.999996	7445.999996	8036.000007	26242.00006	18670.66664	11969.33334	8019.999993	-0.49110424	-1.13253488	-1.71020354
C1_01360C_A	11878.99999	6319.999987	7612.00002	2544.000008	1401	1226.999997	659	754.9999999	1367.000002	1308.000004	1342.000004	931.0000003	8603.666691	1724.000001	927.0000002	1193.666665	-2.31919186	-3.214310391	-2.84955162
C1_01370C_A	24595.99997	26818.99993	26579.00008	17426.00003	10174.99997	10950	1165.999997	1300.000002	6539.000009	2559.999991	1506.999998	2928.000003	25997.99996	12850.33331	3001.666667	2331.666665	-1.01659486	-3.11456496	-3.47896718
C1_01380C_A	348	698.9999998	614.9999999	1039.999998	174	269.0000001	840.9999999	790.9999997	1130.000002	172	157	144	554	494.3333334	920.666667	157.6666667	-0.164401784	0.732792938	-1.813008293
C1_01390C_A	251	317.9999999	329.9999999	1072	846.9999998	776.9999998	1102.000001	1244	829.9999999	1044.000002	943.9999998	1193.999999	299.6666667	898.666667	1058.666669	1060.666667	1.584427476	1.820817895	1.823540815
C1_01400C_A	1437.000004	1124	1284.000003	923.9999997	927.0000002	787.0000003	2334.999993	2345.000004	1744.999999	2072.999998	1884.000001	2021.999997	1281.666665	879.333333	2141.666669	1992.999993	-0.543539032	0.74071286	0.63692061
C1_01420C_A	800.0000001	783.9999999	907.0000003	1200	928.9999998	774.9999999	1232.999996	1284.999996	1128.999999	1539.000004	1191.000002	1550.999999	830.333333	967.9999998	1215.666664	1427.000001	0.221316432	0.549985175	0.781222815
C1_01440C_A	7	3.000000001	5	8.999999997	15	10	35	30.00000001	29	17	4	7	5	11.33333333	31.33333333	9.333333331	1.180572245	2.647698256	0.900464326
C1_01450W_A	1177.999997	1819.000003	2038.000005	2749.999994	2591.999995	2263.000001	2292.000002	2309.000004	3011.99999	1224.999997	990	1024	1678.333331	2534.999997	2537.666663	1079.666665	0.59495647	0.5964733	-0.63644331
C1_01460W_A	1086.000002	697.9999999	956.9999997	938.0000003	1127.999998	976.0000003	1058.999997	1137.999998	961.0000002	1289.000001	1020	1364.000001	913.6666666	1014	1052.66667	1224.333333	0.150317825	0.204308848	0.422256568
C1_01470W_A	2675.000007	3314.000006	3225.999993	4467.000002	3291.999999	3108.999997	4847.999988	5006.000015	5627.000008	3290.000003	2957.000004	3080.000009	3071.666667	3622.666668	5160.333317	3108.999997	0.2380304	0.74844259	0.01742895
C1_01480C_A	50013.00013	63065.99992	61994.99983	43232.00002	14478.99995	12407.99999	3943.000013	4286.999995	11296.99996	4807.000006	2728.000002	4475.999997	58357.99997	23373	6509.000005	4003.666668	-1.32008752	-3.16442262	-3.86553667
C1_01490W_A	6324.99998	5973.000015	5759.000013	5189.999988	3290.000003	3635.000003	4598.999992	4717.000015	10088.99997	20567.99993	15557.00002	19659.00004	6018.999994	4038.333323	6468.333325	18594.66672	-0.57576382	0.10387021	1.62729317
C1_01500W_A	4	1	2	1	2	1	4	3.000000001	2	1	2	1	2.333333333	1.333333333	3.000000001	1.333333333	-0.807354922	0.36257008	-0.807354922
C1_01510W_A	22.00000001	20	44.00000001	78.00000001	133	86.00000002	103	112	37.00000001	329.0000001	140	155	28.66666667	98.99999999	84.00000001	208	1.788054366	1.551015169	2.859137464
C1_01520C_A	6246.99998	6083.000005	6381.000006	4742.000008	4572.000006	4111.00001	5529.000014	5740.999999	8451.999989	8368.000022	6336.999999	7998.000023	6236.999985	4475.000009	6573.999995	7567.666676	-0.47896457	0.0759192	0.27899629
C1_01530C_A	7223.000025	8017.999988	9190.999981	8040.000022	3530.000005	4110.000004	4944.000007	4927.000013	7229.999991	2973.999996	2700.999992	3314.000006	8144.000022	5226.666673	5700.333335	2996.333327	-0.63984641	-0.51469128	-1.44253944
C1_01540W_A	2143.999999	1423.999999	2063.000006	1798.000006	2175.000007	2007.999995	3416.999994	3502.000004	2899.000004	2545.999993	2686.000001	2958.999998	1876.999994	1993.666665	3272.666665	2730.333337	0.08699557	0.80203802	0.54064845
C1_01550W_A	1189	1089.000001	1208.000001	1589.000001	1673.999997	1428.999999	2818.000007	2855	2534.999997	2797.000003	2692.999992	3128.000006	1161.999997	1564.000003	2735.999991	2872.666662	0.42863045	1.23545816	1.30578053
C1_01560W_A	1476.000004	1963.999994	1789.999997	3225.000011	4625.999998	3132.999991	4666.999994	5139.000011	2992	2842.000001	2680.999993	3027	1743.333333	3661.333335	4265.999999	2849.999992	1.07052068	1.29103552	0.70911347
C1_01570C_A	714	821.0000001	787.9999998	1102.000001	982.9999998	1024	567	609	782.9999998	662.9999999	597.9999999	595.9999998	774.3333333	1036.333333	653.0000002	618.9999999	0.420461462	-0.245871756	-0.323015339
C1_01580W_A	983.9999998	2021.000005	2074.999998	2183.999999	1743.999994	2098.999998	1327.000004	1432.999996	2746	893.9999999	831.9999999	1032.000003	1693.333332	2009.000002	1835.333328	919.3333335	0.24661157	0.11617611	-0.881206039
C1_01590C_A	4844.999999	5041.000003	5325.999988	6827.000016	7394.000009	6101.00002	10405.99999	10990.99997	7964.000024	5514.999998	5611.00001	5513.999992	5070.666656	6773.999993	9786.999971	5546.666658	0.41783255	0.94869126	0.12944559
C1_01600W_A	1219.999998	3132.000006	3040.000004	2871.00001	2173.000001	2622	1993.999994	1999.999994	2705.000002	959	1062.999999	1016	2463.999999	2555.33333	2233.000006	1012.666667	0.05250924	-0.142019	-1.282842886
C1_01610C_A	89	51	65	71.99999998	67.99999999	92.99999999	511	533.0000001	783.9999999	485	616.0000001	896	68.33333334	77.66666667	609.3333332	665.6666668	0.184706045	3.156570255	3.284138518
C1_01620C_A	112	108	164	51.99999999	43.00000001	47.00000001	206.9999999	221.9999999	480.0000001	230.9999999	230.9999999	354.9999999	128	47.33333334	302.9999999	272.3333333	-1.435215381	1.243173983	1.089229767
C1_01630W_A	1037.000001	831.9999999	962.0000002	641.9999999	462.9999999	460	543.9999999	531.0000001	792	1671.000002	1419.999996	2386.000004	943.6666665	521.6666666	622.3333331	1825.666661	-0.855149092	-0.600589822	0.952074127
C1_01640W_A	2184.999993	3371.999998	3207.000003	3385.000004	1550.999999	1490.999998	976.0000003	990.9999999	4184.000011	354.9999999	233.0000001	365.9999999	2921.333337	2142.333339	2050.333334	317.9999999	-0.44744401	-0.51076851	-3.199528315
C1_01650W_A	4286.999995	2212	3005.999992	1282.000003	1667.000001	1530.000003	2981.999995	2885.999991	2481	4618.999997	3875.000013	4918.000001	3168.333332	1493	2782.999994	4470.666676	-1.08550996	-0.18708322	0.49676586
C1_01670C_A	446.9999999	511	505.0000001	673.0000002	656.9999999	715.0000002	1398.000004	1203.000002	851.9999999	738.9999999	1072	1060	487.6666669	681.6666666	1151.000001	956.9999997	0.483171073	1.238920566	0.97262356
C1_01680C_A	448	1277.999999	1148.999998	1586.999997	1224.999997	1633.000005	1218.999999	1125.000003	2625.999998	782.9999998	751.0000003	1021	958.3333333	1481.666664	1656.666672	851.6666666	0.62862146	0.7896839	-0.170238665
C1_01690C_A	14857.99999	15120.99998	16681.99997	9254.999969	8379.000006	7072.000003	6014.999991	6310.000001	7957.99998	7574.000022	4852.999984	5305.999999	15553.66672	8235.333332	6760.999992	5911.000019	-0.91735578	-1.20194618	-1.3957806
C1_01700W_A	2958.000006	2634	3517.000001	2041.000004	2424.999997	2204.999999	2896.000006	2862.000006	2443.000003	2191.999996	2337.000002	2292.000002	3036.333343	2223.666674	2733.666664	2273.666672	-0.44938964	-0.15149285	-0.41730942
C1_01710W_A	1416.999997	1319.000001	1820.000006	498.9999999	1046.000003	790	1261	1248.000001	787.0000003	724	874.0000003	1216.999998	1518.666666	778.3333334	1098.666669	938.3333332	-0.964345196	-0.4670515	-0.694632824
C1_01720C_A	100	110	94.99999998	92.99999999	84.00000001	122	64	58.99999999	51	22.00000001	43.00000001	16	101.6666667	99.6666667	57.99999999	27	-0.028663758	-0.809721937	-1.91281543
C1_01740W_A	27	32.99999999	28	14	10	11	225	211	416	331	280	316	29.33333334	11.66666667	284.0000001	309	-1.330148601	3.275278002	3.39699391
C1_01750W_A	2243.000008	1375.999996	1460.999997	1187.999999	500.9999999	522.0000002	512	510	554.9999999	209	270	297.9999999	1693.333332	737	525.6666666	259.0000001	-1.200129471	-1.687645836	-2.708841992
C1_01760W_A	543.9999999	363	522.9999999	703	736	673.0000002	1662.000004	1799.999998	1677.999999	768.0000001	662.0000001	883.9999998	476.6666667	704.0000002	1713.333329	771.3333331	0.562594688	1.845753209	0.694373717
C1_01770W_A	458	387	483.0000001	342	297	345.0000001	715.9999999	673.9999999	928.9999998	580	572.0000001	744.9999998	442.6666668	328.0000001	773	632.3333335	-0.432524926	0.804247673	0.514464532
C1_01780C_A	1057.999998	464	901.9999998	357	337.9999999	290	775.9999999	774.9999999	770.0000002	759.9999998	673.0000002	1021	808.0000001	328.3333332	773.6666669	818	-1.29919407	-0.062643176	0.01774555
C1_01790W_A	1719.000001	1916.999998	2022.999994	2613.000001	2758.999997	2193.999999	1912.000003	1987.000004	1733.999996	1431.000003	1506.999998	1340.000004	1886.333332	2521.999999	1877.666672	1426.000004	0.41898364	-0.00664366	-0.40361065
C1_01800W_A	958.0000002	951.9999998	1118.999999	1315.999997	1303.000001	1185.999996	1813.999999	1843.999999	1651.999998	1431.000003	1319.000001	1225.999997	1009.666667	1268.333335	1769.999994	1325.333333	0.329054877	0.809870277	0.392476177
C1_01810C_A	1539.000004	787.0000003	979.0000003	824.9999999	849.0000003	860.9999998	4263.999992	4618.999997	6565.999979	4008.999994	3673.999997	4504.999998	1101.66667	844.9999999	5149.666682	4062.666656	-0.382664529	2.22479128	1.88273922
C1_01820C_A	732.9999999	753.9999999	763.0000001	940.0000003	696.0000001	757	1127.999998	1120.000002	1535.999999	1010	861.9999999	1083.000002	749.9999998	797.6666668	1261.333331	984.9999998	0.088895396	0.749987085	0.393233129
C1_01830C_A	2323.000002	1148.999998	1669.000001	692.0000002	616.0000001	609.9999998	2221.999998	2201.999995	2583.999992	1656.000003	1648.999996	2066.999995	1713.666671	639.3333332	2336.000002	1790.666668	-1.422446296	0.44695376	0.06341029
C1_01840C_A	673.9999999	240.0000001	301.9999999	32	44.00000001	37.99999999	90.99999999	109	162	107	89	110	405.3333334	37.99999999	120.6666667	102	-3.4150375	-1.748081626	-1.990539671
C1_01850C_A	559.0000001	666	736	814.9999999	672.0000001	778	1311.999996	1308.000004	1631.999998	1029.999999	923.9999997	1332.000003	653.6666669	754.9999999	1417.333333	1095.33333	0.207921514	1.11655206	0.74474294
C1_01860W_A	1184.000004	1769.999994	1742.999995	2672.999996	2214.999995	1829	3955.999998	3985.999987	3172.000009	2261.999994	1986.000003	2142.999993	1565.666669	2238.999996	3704.666656	2130.333331	0.51607743	1.24256664	0.44430209
C1_01870C_A	5867.000014	6209.999987	7198.000015	5618.999981	3740.999999	3545.999998	3969.000008	4007.999991	4683.999998	3172.000009	2768.000005	3094.999991	6425.000005	4302.000002	4220.333345	3011.666677	-0.57868893	-0.6063395	-1.09313435
C1_01880C_A	416.9999999	274.9999999	363	362	285	297	495.9999999	579	609	548	566.0000001	574.0000001	351.6666667	314.6666667	561.3333332	562.6666667	-0.160384234	0.674649139	0.678071905
C1_01890C_A	1719.000001	1114.999996	1459.000002	1624.000003	2066.000002	1768.999997	1656.000003	1766.000003	1878.000003	2755.999995	2183.999999	2620.000006	1431.000003	1819.666665	1766.666662	2520.000003	0.34665052	0.30400618	0.81640006
C1_01900C_A	1155.000003	954	1072.999999	1293.999998	1374.000001	1141.000003	2471.000008	2699.999996	2383.000006	1708	1662.999996	1481.000005	1060.666667	1269.666665	2518.000004	1617.333328	0.25947845	1.24730695	0.60864571
C1_01910W_A	2539.000001	2617.999996	3128.000006	2301.000003	1504.999998	1619	2182.999992	2226.000004	2721.999997	1137.000001	1077.999998	1130.999997	2761.666664	1808.333331	2377.000003	1115.333334	-0.61087856	-0.21639729	-1.30806425
C1_01920W_A	334.9999999	490.9999999	446.9999999	740.9999998	828.9999997	677.0000002	2163.999994	2193.999999	1512.999998	1286.000002	1372.000004	1459.999996	424.3333333	748.9999998	1956.999999	1372.666663	0.819767705	2.205373837	1.693711407
C1_01930W_A	3103.999995	880.0000003	1223.999998	1629.000002	525.0000002	613.0000001	1475.000001	1516.000002	2293.000001	3335.000009	2946.00001	3772.999987	1735.999997	922.3333334	1761.333333	3351.333326	-0.912406802	0.02090102	0.94896824
C1_01940C_A	800.9999998	989.0000002	923.0000002	1314	955.0000001	996.9999997	1192	1177.000004	1345.000002	766	770.0000002	669.9999998	904.3333336	1088.666671	1238.000001	735.3333334	0.267635748	0.453084768	-0.298456257
C1_01950C_A	1435.999996	927.9999999	1098.000001	982.9999998	735.0000001	913	973.0000001	892.9999999	1240.000004	534.0000001	629.9999998	737	1154.000001	876.9999997	1035.333331	633.6666667	-0.395994478	-0.1565479	-0.864847194
C1_01970W_A	1	1	1	1	10	5	17.99999999	17	4	2	1	4	1	5.333333332	13	2.333333333	2.415037499	3.700439718	1.222392421
C1_01980W_A	204	164	203	166	311	210	792	842	558.0000001	357.9999999	302.9999999	443.9999999	190.3333332	229	730.6666665	368.3333332	0.266819354	1.940685148	0.952483719
C1_01990W_A	37.00000001	20	28	3.000000001	26	21	97.99999999	127	55.00000002	8.999999997	13	22.00000001	28.33333333	16.66666667	93.33333332	14.66666667	-0.765534746	1.719892081	-0.949959317
C1_02000W_A	1447.000003	1372.000004	1289.000001	1511.999996	2375.000003	2166.000004	4053.99999	3957	2907.999992	3084.999991	3129.999996	2955.999992	1369.333338	2017.666674	3639.666656	3057.000007	0.55921417	1.41033264	1.15864287
C1_02010C_A	761.9999997	302.9999999	453.9999999	323.0000001	317	316	761.0000003	731	708	340	441.0000001	359	506.3333334	318.6666666	733.3333335	379.9999999	-0.668039347	0.534381654	-0.414088046
C1_02020W_A	684.0000001	333.9999999	412.9999999	448	183	194	704.0000002	698.9999998	880.0000003	474.9999999	443.9999999	411.9999999	477	274.9999999	761.0000003	443.6666666	-0.794557648	0.673907188	-0.104513101
C1_02030C_A	397	331.9999999	352.0000001	365.0000001	455.9999999	412.9999999	704.0000002	767.0000003	629.0000001	595.9999998	534.0000001	578.0000002	360.3333333	411.3333332	700.0000001	569.3333334	0.190975871	0.958022805	0.659941452
C1_02040C_A	1195.999997	779	901.9999998	155	303.9999999	249	1098.000001	1130.999997	787.0000003	594.9999999	765.0000002	602.0000001	959	235.9999999	1005.333333	653.9999998	-2.022743956	0.068071207	-0.55224018
C1_02050C_A	2043.999999	2275.999996	2358.999995	2460.999996	2803.999992	2596.000004	2862.99999	2946.00001	2913.000008	4475.999997	4230.000006	4084.999991	2226.333336	2620.333327	2907.333325	4263.666675	0.23508073	0.38502687	0.93742504
C1_02060W_A	711.0000002	479.0000001	588.0000001	398.9999999	402	437.0000002	451.9999999	449.9999999	901.0000001	372.9999999	365.9999999	356	592.6666666	412.6666668	601.0000001	365.0000001	-0.522244009	0.020144073	-0.699324454
C1_02070W_A	46	30.99999999	51	8	40	27	32	41.00000001	21	5	5	8	42.66666666	25	31.33333333	6.000000001	-0.771181309	-0.445411148	-2.830074998
C1_02080W_A	121	235.9999999	196	685.9999999	352.0000001	356	365.0000001	397	445	239	267.9999999	306.0000001	184.3333333	464.6666666	402.3333333	270.9999999	1.333879176	1.126074291	0.555975872
C1_02090C_A	277	333	337.9999999	593.0000002	387.9999999	414.9999999	690.9999998	743.9999999	728.9999998	462.9999999	533.0000001	560	316	465.3333332	721.3333333	518.6666666	0.558339977	1.190741535	0.714883096
C1_02100W_A	264.9999999	299	325.9999999	342	311	251	913	991.9999997	787.9999998	1294.999998	1378.999999	1755.000006	296.6666666	301.3333334	897.6666668	1476.333332	0.022517437	1.597336989	2.315103755
C1_02110C_A	151	111	164	42.00000001	58.99999999	44.99999999	241	263.9999999	229	94.00000002	78.99999999	121	142	48.66666666	244.6666666	97.99999999	-1.544885062	0.784926632	-0.535037276
C1_02120C_A	10776.00003	28848.99998	23286.00002	11685.99997	13445.99996	9984.000008	3568	3629.999993	7534.000011	3044.999994	2525.999993	3736.000001	20970.33328	11705.33335	4910.666663	3102.333331	-0.84118377	-2.09435899	-2.75692418
C1_02130C_A	2078.000002	2193.000005	2901.999992	196.9999999	357	319.0000001	1242.000002	1259.000002	2116.999994	311	421	650.9999999	2390.999992	291	1539.333336	460.9999999	-3.038523067	-0.63530845	-2.37477547
C1_02140C_A	3.000000001	3.000000001	6.000000001	3.000000001	5	1	17	13	12	4	8	7	4	3.000000001	14	6.333333335	-0.415037499	1.807354922	0.662965013
C1_02150W_A	2347.000006	1986.000003	2878.000007	69.00000001	209	208	661.0000002	727.9999999	882.0000003	590.9999999	899.9999999	1792.999996	2403.666673	162	757	1094.666666	-3.891171127	-1.66687164	-1.13474522
C1_02160W_A	290	357	379	411.0000001	322	320	1122	1279.999996	1098.999999	937.0000002	963.0000001	1208.000001	342	350.9999999	1167.000003	1036.000002	0.037474705	1.770736335	1.598955775
C1_02170C_A	274.9999999	352.9999999	340	220.9999999	194	224	1015	958.0000002	1014	731	711.0000002	899.0000003	322.6666668	213	995.6666669	780.3333331	-0.599191117	1.625618285	1.274045981
C1_02180W_A	2394.999999	3121.999996	3985.999987	309.9999999	684.0000001	629.0000001	1676.999996	1619	2709.000003	656.0000002	640	794.9999999	3167.666659	541.0000001	2001.666667	697.0000001	-2.549720026	-0.66221878	-2.184189964
C1_02190W_A	198	374.9999999	397	588.0000001	237	312	584	579	554	201	272	291	323.3333333	379	572.3333332	254.6666668	0.229175602	0.823833387	-0.344412108
C1_02200C_A	455.9999999	402	441.0000001	370.0000001	348.9999999	352.0000001	512	502	541.0000001	270.9999999	255	259.0000001	433.0000001	357	518.3333332	261.6666667	-0.278442951	0.259513149	-0.726636872
C1_02210W_A	1479.999999	1562.000002	1554.000002	797	862.9999999	627.0000001	1158.999999	1173.000002	1319.999996	1024.999997	905	977	1531.999998	762.3333335	1217.333334	968.9999997	-1.00692243	-0.33169203	-0.660847725
C1_02220C_A	779	446	575.9999998	549	455.9999999	529	1198.999997	1252.000003	1523.000004	1427.999996	1493	1590	600.3333333	511.3333334	1324.66667	1503.666667	-0.231499698	1.141793695	1.324649105
