gene_name	wt_dox_no_HS_Rep.A	wt_dox_no_HS_Rep.B	wt_dox_no_HS_Rep.C	wt_dox_10_HS_Rep.A	wt_dox_10_HS_Rep.B	wt_dox_10_HS_Rep.C	wt_dox_30_HS_Rep.A	wt_dox_30_HS_Rep.B	wt_dox_30_HS_Rep.C	wt_dox_60_HS_Rep.A	wt_dox_60_HS_Rep.B	wt_dox_60_HS_Rep.C	wt_dox_no_HS_Mean	wt_dox_10_HS_Mean	wt_dox_30_HS_Mean	wt_dox_60_HS_Mean
C4_05980C_A	269.9999999904869	240.00000006512505	247.0000000711062	306.99999992122724	239.00000000318923	226.99999995422618	920.000000035472	955.0000000508965	899.9999998646055	665.9999999671024	603.0000000417616	725.0000000490986	252.3333332870579	257.66666663028735	924.9999997411791	664.6666668154579
C4_06000W_A	450.9999999201657	506.0000001072154	475.99999989839796	532.0000001839387	525.9999998934281	603.9999998639022	909.9999999457178	934.0000001879646	1060.9999993272556	899.0000003025673	771.000000045407	986.9999996877617	477.6666668186417	553.9999999811114	968.3333336214552	885.6666668082617
C4_06010C_A	438.000000121083	325.99999994778426	430.0000001223629	329.9999999437725	331.9999999201638	376.00000008401526	685.0000000722232	712.0000000165835	890.000000090216	538.0000001653408	578.0000002000475	685.999999917828	398.0000001258946	346.0000000871238	762.3333334968671	600.6666666282034
C4_06020C_A	875.0000001700083	573.0000000965509	844.0000001713016	840.9999998512671	1109.9999990479	1060.0000004036924	2747.0000093759418	2932.0000037926684	2424.999996702357	1284.0000025611537	1431.000003246798	1748.999995245725	763.999999981069	1003.6666666642169	2701.333336928415	1487.999998857173
C4_06030W_A	6051.999990700952	5147.000009966049	5435.000000321452	5156.999999287884	3324.000007441194	3686.000011163266	3528.9999883082387	3724.999999388365	8699.000005569984	5592.000017925173	4372.000013116033	4770.9999967448985	5544.666682195592	4055.666673835492	5317.666664448679	4911.6666690831635
C4_06040W_A	169.99999998377396	142.00000004875258	199.0000000629474	207.99999997965813	401.9999999501422	289.0000001000237	641.9999999455753	722.0000000564652	568.0000001950107	256	256.9999999654628	329.00000006037703	170.33333330777617	299.6666667096026	643.9999999488365	280.666666794046
C4_06050W_A	409.0000000165139	340.9999999942866	420.99999998062475	287.0000000645166	296.00000007612897	271.9999999528021	377.99999994207707	347.0000001014375	314.999999915441	415.99999995931626	340.9999999942866	342.0000000270486	390.3333333928401	284.99999998970713	346.66666659282544	366.33333327541993
C4_06060W_A	1713.000004649707	979.0000002689292	1314.999996190283	1181.0000004934907	2757.9999971057223	2183.9999986074963	5054.000003696626	5301.000017369598	3242.000010072904	4537.999988448654	4551.999992722259	4130.000010572492	1335.6666632322301	2041.0000041978524	4532.333321880925	4406.666679880611
C4_06070C_A	348.000000036489	416.99999987147334	543.9999999056042	541.9999998670552	465.00000000148486	461.99999986676414	787.0000002686693	909.9999999457178	963.9999998463405	342.0000000270486	378.9999999550539	437.0000001512716	436.33333326556027	489.66666672262767	886.9999998148992	385.999999928274
C4_06080W_A	115.99999998974256	91.99999999636431	125.00000002927791	169.99999998377396	147.00000001667323	142.00000004875258	256.9999999654628	306.0000000651895	262.99999994671407	237.00000001671359	173.000000043562	240.00000006512505	110.99999997306304	153.00000003259476	275.33333339091394	216.66666663743212
C4_06090C_A	662.9999999482598	564.9999998815131	638.0000001039814	968.9999997212074	845.9999999296608	778.0000000074465	1903.0000049147848	1962.000005141664	1498.000001600331	1154.0000010834679	1003.0000002696219	1209.9999981867497	621.9999999436924	864.3333332541678	1787.6666700092526	1122.3333293607795
C4_06100W_A	2133.9999987805304	1415.0000022369716	1820.0000061990731	1518.0000048238346	1412.9999996729334	1534.999999725981	3255.0000043928167	3296.999996182652	3071.9999984644064	2175.00000659806	2308.0000021669357	2222.9999953358133	1789.666668106416	1488.6666717214455	3208.0000078828975	2235.3333378690468
C4_06110C_A	4304.999993183933	6809.000010139852	6464.999978949058	15900.000054454085	3737.0000041943445	3794.999999203412	8312.0000063133175	8931.000018824117	12109.999961541223	4919.000000943336	3105.9999905545137	1934.9999986161451	5859.666656873468	7810.666682051945	9784.333338776678	3320.0000086658424
C4_06120W_A	9621.000005583079	7039.999982800522	9758.00001402779	924.9999997411791	1168.0000009067335	1865.000006279256	3071.000006437319	3309.0000084576486	7683.000008954076	1440.000003663469	1675.9999957024088	3455.9999948173763	8806.333344269005	1319.333336692852	4687.666666440062	2190.666660245247
C4_06130W_A	2780.0000046037308	1993.9999939210977	2629.000006162881	2079.999995633738	5090.999999069029	3370.00000918193	8183.000019345792	9327.99997930662	4152.00000472593	3288.99999353596	3612.0000063070433	3033.9999994804875	2467.66666234527	3513.6666730039647	7221.000014036359	3311.6666634165617
C4_06140C_A	481.0000000766689	470.0000001417143	467.0000000939823	556.9999998687193	541.9999998670552	425.9999999333144	1151.999998848305	1158.0000016139688	797.000000005264	800.0000001249188	758.9999997814235	885.0000000181827	472.66666682446515	508.3333334684753	1035.6666699683753	814.666666611569
C4_06150C_A	4	2	8.999999997240714	11.000000002765471	12.000000002319359	12.000000002319359	60.00000001628126	80.00000000624594	74.00000001903224	12.000000002319359	10.000000000780746	8.999999997240714	5.000000000390373	11.666666672943494	71.33333334915604	10.333333335727627
C4_06160W_A	424.99999999261644	437.0000001512716	495.00000001133213	524.000000168002	533.0000000889721	486.00000013280044	1331.000003771603	1293.9999982128556	1187.999999340603	723.0000000244975	787.0000002686693	791.9999999562962	452.3333334281154	514.3333333869598	1271.0000044005812	767.3333331146933
C4_06170C_A	1918.0000066231776	2003.0000058135265	2104.0000010320946	2401.0000029450234	1511.9999955761537	1615.999996917644	2014.0000027825258	2155.999995886586	3391.9999892712085	1729.9999969732542	1418.0000027132314	1558.000002093248	2008.3333398989912	1843.000005581633	2520.6666609601975	1568.6666617703245
C4_06180C_A	1	1	2	4	55.99999999776403	24.00000000463871	200.0000000312298	179.99999995886762	166.9999999451258	5.000000000390373	16	24.00000000463871	1.333333333075627	27.999999998882014	182.33333332430945	15.000000004070316
C4_06190C_A	678.9999998848178	628.0000000471744	673.9999999150394	1293.0000001700575	2165.000000579125	1390.0000023018654	3080.000009431394	3267.000001272511	1723.0000045085158	1528.000002080396	1569.0000032973392	1720.0000004894516	660.3333332562875	1615.999996917644	2690.0000047658573	1605.6666690419297
C4_06200W_A	117.00000003378518	67.99999998820049	101.0000000173763	78.9999999903021	60.00000001628126	58.999999985202265	205.00000007027376	206.99999992835612	320.99999997278763	94.00000002100381	55.99999999776403	82.99999998004101	95.33333332955134	65.99999998360155	244.3333332634464	77.66666667026689
C4_06210C_A	2598.000008197438	4138.000000401526	4417.999989725061	4192.9999859146155	1569.9999958875487	1664.000002144059	2180.000000507281	2289.0000038781814	2453.9999937694615	785.999999859108	799.0000000398887	825.9999997598511	3717.9999873218994	2475.6666628035837	2307.6666633147106	803.6666667327503
C4_06220C_A	3.0000000005798393	2	1	4	8	5.000000000390373	37.00000000951612	24.00000000463871	6.999999999720504	2	2	6.999999999720504	2	5.6666666685159575	22.66666667406383	3.6666666668797974
C4_06230C_A	1654.9999980560485	1415.0000022369716	1703.9999997332577	1323.0000034125783	1242.000001531967	1133.9999961152653	2183.9999986074963	2334.0000069446764	1932.9999970372673	1880.0000044762053	1874.999999648307	2087.0000070017736	1591.3333329355598	1232.9999962371119	2150.333332156851	1947.3333304879477
C4_06240W_A	679.9999999350954	552.9999999100341	659.999999887545	594.9999999194513	503.0000000678037	495.00000001133213	821.0000001264459	892.000000049274	794.9999999053745	636.9999998868345	718.9999997810662	663.9999998403276	631.0000000076328	531.0000000720834	835.9999999531311	673.3333333716037
C4_06250C_A	1405.0000047639	1427.000000518533	1615.999996917644	1299.000004098719	1969.0000055935882	1131.9999977779846	1896.0000014479147	2112.999997166047	1295.9999974086877	1695.9999946356043	1779.0000058361065	1415.0000022369716	1482.6666646088381	1466.666669014169	1768.3333271055087	1630.0000009960133
C4_06260W_A	150.99999996597555	100.0000000156149	151.9999999532645	195.9999999843482	227.99999997396466	211.0000000428254	424.99999999261644	460.9999998628091	385.00000011147796	196.99999993768185	149.99999994844222	156.0000000148952	134.3333332582089	211.66666667570848	423.66666658332406	167.66666665686125
C4_06270C_A	3315.999996562052	2263.9999955559692	2646.0000068251566	1832.999999314054	1624.999996842599	1608.999999193159	2981.0000000182463	2908.99999778138	3173.9999937624593	2862.000006493596	2675.00000709058	2997.000003087845	2742.0000080220425	1688.999996720346	3021.333322654108	2844.666657833215
C4_06280C_A	283.0000000329781	164.00000004341473	262.000000084001	218.00000003370778	250.00000005855583	256.9999999654628	662.9999999482598	673.9999999150394	580.9999998370885	323.000000068526	301.00000005013516	379.9999999128295	236.3333332484188	241.66666663632364	639.3333332017284	334.66666661340207
C4_06290W_A	298.99999995894257	225.99999993496033	297.99999990453693	274.0000000074968	187.00000001456436	171.0000000135243	439.0000001413865	513.9999999309256	548.9999999980215	320.99999997278763	250.00000005855583	279.000000033033	274.3333333902899	210.66666674611093	500.6666667384627	283.3333332736484
C4_06300C_A	16.99999999705012	6.999999999720504	20.000000001561485	44.000000011061886	69.00000001060953	67.99999998820049	157.9999999806042	169.99999998377396	118.99999997459942	6.999999999720504	6.0000000011596795	8.999999997240714	14.66666666751919	60.333333318192466	148.99999995226847	7.333333333759595
C4_06310C_A	41.00000001085368	55.00000001812143	37.99999998831613	81.0000000064777	81.0000000064777	66.99999997874063	237.99999994919884	269.0000000826704	247.999999933496	111.99999999552806	113.99999998698233	171.0000000135243	44.66666667482118	76.33333331345032	251.66666675540793	132.33333329464296
C4_06320C_A	24.00000000463871	18.999999994158063	17.999999994481428	11.000000002765471	17.999999994481428	15.000000004070316	87.00000000912225	84.99999999188698	94.99999997820743	16	30.00000000814063	21.000000003220382	20.33333333556398	14.66666666751919	89.00000000207294	22.33333333741059
C4_06340W_A	1604.0000039414488	803.0000002686613	1141.0000029352111	553.9999999811114	688.0000001420651	575.9999998234052	806.999999844618	803.0000002686613	572.0000000878644	294.00000003334645	452.99999998548225	312.0000000297904	1182.6666637319938	605.9999998013384	727.3333335337569	352.9999999336474
C4_06350C_A	907.9999998169047	1205.999998411652	1024	2317.9999983828875	2071.00000255447	2056.000001148813	1945.9999935509286	1926.0000028789852	2021.9999973328422	2186.0000065580166	2167.9999979654776	1708.9999980144646	1046.0000027210876	2148.3333295690736	1964.6666606708602	2021.00000507145
C4_06360C_A	15.000000004070316	8	8.999999997240714	20.000000001561485	69.00000001060953	57.99999999487128	247.0000000711062	262.000000084001	122.9999999710774	70.00000000267023	67.99999998820049	118.99999997459942	10.666666664605014	48.99999999608705	210.66666674611093	85.66666669797621
C4_06370C_A	133.0000000459846	140.9999999610244	144.99999999849896	200.0000000312298	180.9999999895611	185.99999998607203	390.0000000676872	436.00000006741556	315.99999996120823	197.99999998907415	188.9999999710384	245.9999999421548	139.6666666687775	188.9999999710384	380.66666676121054	211.0000000428254
C4_06380W_A	10.000000000780746	2	5.000000000390373	8	11.000000002765471	6.999999999720504	44.000000011061886	48.00000000927742	71.99999997792571	312.0000000297904	187.00000001456436	118.99999997459942	5.6666666685159575	8.666666664143996	54.66666667057229	205.99999997383853
C4_06390W_A	1675.9999957024088	1110.9999989302794	1168.999996328049	529.9999998344781	331.9999999201638	451.99999986992066	3165.9999996989545	3308.000001900208	9765.999982146286	11916.000014458077	7699.000025029329	10989.00002719483	1318.6666666319752	438.000000121083	5413.333328262624	10201.333354487342
C4_06400C_A	2908.99999778138	2520.9999950049178	2934.0000087989993	2366.0000027227247	2029.0000003422347	2081.9999952385056	2609.000002138546	2576.0000033664405	3616.9999933416734	2830.000004473943	2755.9999948339546	2992.0000002330316	2788.0000079842484	2159.0000029593302	2934.0000087989993	2859.3333335029856
C4_06410W_A	245.9999999421548	160.00000001249188	200.99999997507123	199.0000000629474	174.0000000182445	129.99999999743596	640.0000000499679	592.0000001522579	316.99999996936856	230.99999993338207	446.000000024637	211.0000000428254	202.33333325836782	167.66666665686125	516.3333333088489	296.00000007612897
C4_06420W_A	580.9999998370885	616.9999999360979	648.0000000518221	770.0000002229559	1077.999997943293	1087.0000037466782	1216.9999977108064	1208.0000005651261	1444.0000031156442	2279.0000011605966	1881.9999964406165	2170.0000040132545	615.3333333654847	978.3333331459949	1289.6666642333382	2110.3333340613854
C4_06430C_A	160.00000001249188	398.0000001258946	281.9999999220488	704.9999998601647	680.9999999943019	688.0000001420651	658.0000001207541	561.0000001521232	564.9999998815131	489.00000001619014	390.0000000676872	320.99999997278763	280.0000000106811	691.3333332892137	594.6666665845792	400.0000000624594
C4_06440C_A	415.99999995931626	289.0000001000237	350.9999999259018	263.9999999344062	205.00000007027376	230.99999993338207	446.9999999432014	460.000000017736	567.0000000227051	220.00000007248573	286.0000000439322	317.999999937322	352.0000000884951	233.33333331535283	491.333333205991	274.6666667690817
C4_06450W_A	117.99999997040453	86.00000001775814	110.99999997306304	156.0000000148952	113.99999998698233	97.9999999921741	316.99999996936856	270.9999999335276	200.0000000312298	205.99999997383853	314.999999915441	286.0000000439322	105.00000002429977	122.66666672313619	262.6666667148742	269.0000000826704
C4_06460C_A	478.00000000637846	445.000000045108	481.0000000766689	527.0000001325211	564.9999998815131	559.0000000607591	785.999999859108	675.0000000289178	695.0000001874589	594.9999999194513	803.9999999002844	727.0000000405174	468.00000013514045	550.3333332600537	718.6666666510505	708.6666667600219
C4_06470W_A	566.0000000659562	628.0000000471744	694.000000202875	793.000000162713	889.0000001048967	845.9999999296608	851.0000001852407	923.0000002266253	1029.0000022153722	738.9999999251359	633.9999999387371	758.9999997814235	629.3333334900742	842.6666669844437	934.3333331317016	710.6666666479379
C4_06480C_A	398.0000001258946	391.9999999686964	417.99999997656556	878.000000282773	1511.0000050640945	1447.0000034786242	10202.00003255046	10081.000029373548	5558.000003079844	8543.000017476623	8819.999997280182	10717.999994715692	402.6666667772148	1278.6666628582398	8613.666668868307	9360.33332305322
C4_06490C_A	96.99999998741843	270.9999999335276	180.9999999895611	403.00000013185695	497.0000001507901	720.9999998796467	656.9999998532114	604.999999932083	483.0000000549814	1100.0000012107723	1277.9999991611123	1993.9999939210977	182.99999996397034	540.333333409593	581.6666665151275	1457.3333283323525
C4_06500W_A	2915.9999912543194	2973.0000043117734	3065.9999964747826	3754.9999937491025	4591.000010462036	4780.999998847763	5651.999998691734	5371.000014312538	4586.999993380475	5526.0000122092115	6276.000013189357	6205.000021428681	2985.000007961336	4375.66665422106	5203.333347240262	6002.3333150675135
C4_06510C_A	627.0000000860347	545.0000001268203	665.9999999671024	261.00000007781273	262.99999994671407	287.9999999117026	596.9999998904216	543.9999999056042	887.9999997845043	474.0000000334269	592.0000001522579	580.9999998370885	612.6666668501747	270.666666767223	676.3333333166893	548.9999999980215
C4_06520W_A	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1.333333333075627
C4_06530C_A	74.99999997422111	44.999999989716905	67.99999998820049	41.00000001085368	48.00000000927742	40.00000000312297	261.00000007781273	281.9999999220488	292.00000002428436	227.99999997396466	251.0000000085647	264.99999991723905	62.666666668556985	43.00000000887907	278.33333320981086	247.999999933496
C4_06540W_A	1586.9999968812297	1218.9999994759537	1205.999998411652	677.9999999359245	1621.9999952585838	1248.0000009842095	1225.99999686358	1127.999998124455	873.000000224232	1140.0000007490164	1342.0000035346031	1434.0000012902715	1337.33333343435	1182.6666637319938	1075.6666653501054	1305.3333343443994
C4_06550C_A	687.0000000866195	321.99999997441824	460.000000017736	413.99999985671195	340.9999999942866	356.00000000829175	1515.0000017218654	1620.0000025018314	1321.9999986184416	1375.9999955152773	1367.9999953670674	1558.9999970847296	489.66666672262767	370.3333334185725	1485.6666719273287	1434.33332913068
C4_06560W_A	27.999999998882014	26.999999996940687	35.00000000133512	64	157.0000000117936	100.0000000156149	206.99999992835612	205.99999997383853	269.0000000826704	40.00000000312297	33.99999999410024	44.999999989716905	30.00000000814063	106.99999997024823	227.33333328558538	39.66666667802789
C4_06570C_A	491011.0001072419	276459.9996827493	371698.9996679839	482392.0012754397	590755.0002901839	485975.99922215776	20879.999978909393	22393.00001283208	34565.99992332091	157980.99958794523	166727.00003439686	226894.99973768147	379723.3340704474	519707.66808311286	25946.33324845828	183867.66705334923
C4_06580W_A	5449.000016707272	5183.999989634751	7138.000019548188	4744.99999372307	7011.00000241048	5728.999990341642	1167.0000034723382	1193.0000019058732	1214.0000031507714	1580.999997415543	1105.9999998200683	1607.999998685988	5923.666687089789	5828.333313683611	1191.3333347203504	1431.6666713261052
C4_06590W_A	301.00000005013516	758.9999997814235	535.9999998299251	1735.9999970585498	1512.999997675238	2047.0000042234005	2288.0000051092197	2083.9999967086515	3111.0000010040512	1731.0000007599308	1823.999994734515	2737.0000012047703	532.0000001839387	1765.3333381225696	2494.33333496383	2097.33332650861
C4_06600W_A	1713.000004649707	2139.9999980887083	2213.0000064409746	2765.0000093488084	2924.000008203446	2714.999994934458	3758.999999887918	3895.9999943766325	2659.999999283598	2684.9999946534786	2905.000003439435	3224.0000032895623	2021.9999973328422	2801.3333411936947	3438.333333207756	2937.9999988671548
C4_06610C_A	19713.999991700628	23003.000062793388	25925.00002537431	12898.999963895556	13358.000010345168	11927.99998112082	6722.0000125429215	7355.9999775044535	11068.00001066409	6142.000012874638	5281.000014380541	5647.000015730048	22880.666704378862	12728.333310858461	8382.000022480941	5690.000011067102
C4_06620C_A	35.999999988962855	11.000000002765471	25.999999997457266	2	6.0000000011596795	3.0000000005798393	28.99999999743564	30.00000000814063	48.00000000927742	74.00000001903224	51.000000001007656	71.00000002437629	24.333333330653893	3.6666666668797974	35.66666667457802	65.33333331548846
C4_06630C_A	2	2	3.0000000005798393	1	3.0000000005798393	2	6.0000000011596795	6.999999999720504	6.0000000011596795	5.000000000390373	3.0000000005798393	1	2.333333332789181	2	6.33333333455185	3.0000000005798393
C4_06640C_A	1	2	1	1	5.000000000390373	3.0000000005798393	8	12.000000002319359	8	3.0000000005798393	2	4	1.333333333075627	3.0000000005798393	9.333333331156725	3.0000000005798393
C4_06650W_A	2654.000008517052	2353.0000077890527	2643.9999972368832	2317.9999983828875	2605.000005117442	2405.0000022381337	4676.999988916308	4914.999995816622	4394.999999906273	3838.0000101214246	3736.0000007518584	4314.999987837929	2550.3333386218355	2442.666671109792	4662.333339021414	3962.999994594061
C4_06660W_A	66.99999997874063	39.0000000037238	51.000000001007656	32.99999999180078	50.00000000780745	30.999999991687	35.999999988962855	30.999999991687	44.999999989716905	10.000000000780746	11.000000002765471	18.999999994158063	52.33333332714956	37.99999998831613	37.33333332462691	13.333333331797261
C4_06670W_A	244.00000007392816	412.99999987992555	354.9999999035305	1650.0000009913788	223.00000001231865	276.0000000424381	812.9999999577201	806.999999844618	1144.9999976314941	192.0000000371097	308.00000006513534	176.9999999898173	337.3333333396106	716.3333334790002	921.6666664105431	225.66666668952897
C4_06680C_A	1439.0000032513533	2981.0000000182463	2544.999998301109	5043.000000149179	4765.000003972317	3944.9999865988752	4491.99999252545	4823.999993646608	3958.9999944290716	1844.9999987879532	1788.99999745555	1766.9999944252206	2321.6666718686556	4584.333323930253	4425.000000436389	1800.3333305494848
C4_06690C_A	3176.000006289594	2745.999999720011	3201.9999944152737	3508.999994157322	4063.000002165456	4041.0000106901607	7680.999977125242	8343.999985426633	10024.000004711788	5056.999989038103	4526.999996084432	5553.99999299792	3041.3333320874917	3870.9999938493315	8683.000009017933	5045.999996585271
C4_06700W_A	8	4	4	4	16.99999999705012	11.000000002765471	84.00000001288153	64.99999999871798	41.00000001085368	15.000000004070316	8	17.999999994481428	5.333333332302507	10.666666664605014	63.3333333504632	13.666666667643073
C4_06710W_A	2477.9999963232626	1117.9999977967025	2136.999996060139	2099.999996283125	3545.9999977911143	2889.0000028743602	8065.999997730776	8261.99997219006	6724.000003560008	3630.999987918757	3526.0000016615027	4162.000000763526	1910.9999960560478	2845.000005533551	7683.99998047688	3772.9999874203877
C4_06720W_A	8484.000026283293	11835.000035914654	11390.000026878544	11384.000027408796	7312.000025047146	5537.000013316189	7359.999995182212	8357.999980752209	5071.000003280731	2899.0000038954936	2432.9999916717006	2743.00000599238	10569.666673844325	8077.66668000898	6929.666658718475	2691.66665967489
C4_06730C_A	1648.000003217628	1090.0000002536406	1615.0000004687208	1351.0000006314565	1489.0000014634102	1286.0000023818338	2600.000003756078	2641.999997716691	2667.00000083017	4885.000010646511	4126.999991398021	4971.999996372791	1450.9999959098443	1375.3333284091827	2636.3333363385486	4661.333337276941
C4_06740C_A	2459.0000006884575	1688.999996720346	2189.000001242749	1597.9999967568297	1816.0000034100756	1487.999998857173	1777.0000048915656	1826.0000000199693	1843.000005581633	2023.9999934142115	1759.9999957001305	2074.00000170609	2112.3333341053926	1634.0000021002043	1815.3333379605297	1952.6666705129862
C4_06750C_A	2	1	1	3.0000000005798393	4	3.0000000005798393	11.000000002765471	5.000000000390373	8.999999997240714	2	3.0000000005798393	2	1.333333333075627	3.3333333329493153	8.33333333302391	2.333333332789181
C4_06760W_A	8682.000016531905	6322.000000418496	8230.999990022727	17719.999957718737	15337.99995434614	12161.00003256179	6684.999976920918	6981.999992485368	8527.999983690075	7876.000022374353	6471.999989099	5862.999994324845	7744.999980260672	15073.000035001569	7398.333346198287	6736.999981380469
C4_06770W_A	1076.999996607661	975.0000002453397	981.9999997857977	673.9999999150394	849.9999999852329	768.0000001484387	1238.000000674252	1299.000004098719	964.9999998960261	997.9999997666959	923.9999997335283	990.0000000226643	1011.3333329646923	763.999999981069	1167.333335184306	970.6666670181859
C4_06780C_A	4435.999999502776	2423.9999941647866	4225.999994332094	2992.9999927428767	4205.999986205079	4411.00001500541	61281.000029993964	65242.99995262183	77741.99985723627	33575.00001856749	27420.999916256438	27628.000032332588	3695.333329322629	3869.9999972322903	68088.66658572848	29541.33328332638
C4_06790W_A	711.0000001875629	988.0000002844255	1017.0000001004521	1802.0000052291055	1938.0000061590092	1656.0000028704033	5382.0000162635015	5699.000010501365	4544.000001560085	3328.000004288118	3003.000000921802	3242.000010072904	905.3333330047747	1798.6666638900356	5208.333338376637	3190.999992746712
C4_06800W_A	2643.00000065664	2880.000007326938	2953.999998434051	3933.9999937868083	3698.0000015272003	3094.999991200818	4693.000016172759	4988.000000588902	4086.0000035877515	3249.0000037620634	2991.0000101185765	2639.999992230545	2825.666664647784	3575.6666777906735	4588.999995507771	2959.999998940675
C4_06810C_A	2919.000009100247	2149.0000038315056	2544.0000083154086	2214.000004939119	1921.9999989691883	1987.999997847207	3769.000000876861	3846.0000070914216	3672.99999813725	4563.000004916135	4090.0000061544097	4927.999997626335	2537.3333411547105	2041.3333378913908	3762.666661773624	4526.999996084432
C4_06820C_A	239.00000000318923	297.99999990453693	278.00000005327877	361.999999979122	535.9999998299251	319.0000000519907	561.9999999139383	638.0000001039814	264.99999991723905	1001.0000001137945	635.999999874644	471.00000012641544	271.6666667801613	405.6666666687553	488.3333331341495	702.6666667075503
C4_06830C_A	4674.000003943368	5802.999985707222	5802.999985707222	8493.999980291861	8443.99998040931	7241.000022680596	7574.999982947783	8103.000026790353	7381.999988509639	5335.999995618655	5130.999999319221	6160.999998656163	5426.6666725629575	8059.666681335694	7686.666656980496	5542.666659354733
C4_06840W_A	321.99999997441824	472.9999998887264	420.99999998062475	1194.9999976243128	1310.0000032463518	1415.9999999185384	1352.9999962706916	1397.0000044451388	1347.0000042367085	914.9999998912901	917.0000002573894	1286.0000023818338	405.3333334113186	1307.0000038090996	1365.6666697344865	1039.3333319093488
C4_06850C_A	1773.9999947112256	2558.0000019829354	2518.0000039811034	5423.999988208504	3708.9999935650535	3395.000002042388	2423.000000921462	2586.000000340115	2585.0000085964534	1261.9999956415065	1056.9999989869682	1283.000004366783	2283.333330145654	4176.000009928752	2531.33332824866	1200.6666706737963
C4_06860C_A	552.0000000848762	344.00000007103256	465.00000000148486	256	264.99999991723905	215.9999999755255	653.0000002052966	651.9999998955685	594.9999999194513	245.9999999421548	292.9999999142447	251.99999991267808	453.66666673495456	245.66666677327865	633.3333331150861	263.66666671205775
C4_06870W_A	7379.999995151813	5925.00000544992	6909.0000166942855	7757.999997142373	9445.99999901418	8833.000023543656	14737.000045685905	15415.000010743233	14788.00001858123	11055.999997024608	10051.000030949326	11772.00002496554	6737.999985420066	8679.00000811682	14979.999965256144	10959.666669749126
C4_06880C_A	2078.0000015783294	1685.99999889904	1856.0000062682875	1816.0000034100756	1772.9999988955572	1838.9999943761134	4163.999990477011	4503.999993505659	7091.999995582229	1979.999993183171	1836.9999985849072	2436.0000035351713	1873.3333276366607	1809.3333274417896	5253.333320142303	2084.333331614114
C4_06890W_A	1386.9999977660998	979.0000002689292	1627.9999951857803	995.9999999529992	1070.9999964735969	1279.9999956637935	3483.000005826212	3514.9999903520584	4379.9999863728735	1635.999996664089	1708.0000004493	1637.0000040007153	1331.3333363575514	1115.6666705600499	3792.6666798804367	1660.3333276349524
C4_06900W_A	33.99999999410024	25.000000003903725	55.00000001812143	22.999999999091077	16	25.999999997457266	439.0000001413865	461.99999986676414	725.0000000490986	18.999999994158063	21.000000003220382	37.99999998831613	37.99999998831613	21.666666677069795	541.9999998670552	25.999999997457266
C4_06910W_A	44.000000011061886	74.99999997422111	48.00000000927742	6.999999999720504	11.000000002765471	12.000000002319359	33.99999999410024	27.999999998882014	22.999999999091077	8.999999997240714	8.999999997240714	5.000000000390373	55.66666667620124	10.000000000780746	28.33333332515272	7.66666666488188
C4_06920C_A	2	1	1	1	1	1	4	3.0000000005798393	1	1	1	2	1.333333333075627	1	2.666666666151254	1.333333333075627
C4_06930C_A	525.9999998934281	575.0000000670623	675.9999998677778	948.0000000668538	978.0000000323803	1016.0000001604488	1406.9999968435461	1489.0000014634102	2021.9999973328422	1738.0000038376593	1315.999996592781	2010.0000054805453	592.3333332070731	980.6666669836504	1639.333334611755	1688.0000015126357
C4_06940C_A	939.0000002253464	1095.999997750919	1363.0000030183096	2064.000006547748	700.0000000813542	641.9999999455753	1315.999996592781	1395.0000031749007	1769.9999939020124	942.0000002528309	923.0000002266253	719.9999998354705	1132.6666694435314	1135.3333341538214	1493.6666662200769	861.666666976561
C4_06950W_A	243.00000006640022	245.9999999421548	325.99999994778426	629.0000000526289	281.9999999220488	244.00000007392816	629.0000000526289	673.9999999150394	761.9999997394384	317.999999937322	274.0000000074968	230.99999993338207	271.6666667801613	385.00000011147796	688.3333335310255	274.3333333902899
C4_06960W_A	178.00000000414587	157.0000000117936	199.0000000629474	441.9999998800769	171.0000000135243	133.0000000459846	376.00000008401526	411.0000000906831	495.999999866992	200.0000000312298	148.99999995226847	106.99999997024823	178.00000000414587	248.66666674697356	427.66666655742245	151.9999999532645
C4_06970C_A	22.000000005530943	13.999999999441007	17.999999994481428	32.99999999180078	51.99999999491453	44.999999989716905	263.9999999344062	279.000000033033	129.99999999743596	33.99999999410024	26.999999996940687	47.00000001050191	17.999999994481428	43.33333332410321	224.33333335056835	35.999999988962855
C4_06980W_A	53.999999993881374	12.999999998728633	22.999999999091077	28.99999999743564	50.00000000780745	41.00000001085368	320.00000002498393	306.0000000651895	182.99999996397034	12.000000002319359	25.000000003903725	21.000000003220382	30.00000000814063	40.00000000312297	269.66666672109335	19.33333332788701
C4_06990W_A	125.00000002927791	168.00000002576306	115.00000000443393	582.9999999189782	770.0000002229559	673.9999999150394	1184.999996890568	1242.000001531967	848.0000002567464	677.0000001994375	495.00000001133213	519.9999999897442	135.99999997640097	675.6666667857442	1091.6666662194516	563.9999998440976
C4_07000W_A	3.0000000005798393	4	5.000000000390373	11.000000002765471	44.999999989716905	17.999999994481428	94.99999997820743	97.9999999921741	48.00000000927742	16	8.999999997240714	12.999999998728633	4	24.66666666824318	80.33333330500163	12.6666666691037
