gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Control_Mean	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat1_Mean	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat2_Mean	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C2_10270W_A	9.315149562	10.48381578	10.4767462	10.18570139	10.70217269	9.539158811	9.882643049	10.12670447	11.14146856	11.08679969	11.14656868	11.12519819	9.727920455	9.888743249	9.541096615	9.726218159	-0.05899692000000001	0.9394968000000007	-0.45948323099999994
C2_10280C_A	11.92740761	11.95128471	12.05833003	11.98013958	12.18673329	12.04200131	11.97405602	12.0703446	11.43775207	11.45943162	11.37666806	11.42504102	12.0617087	11.53284291	11.75822321	11.80063031	0.0902050200000008	-0.5550985599999992	-0.1795092699999987
C2_10290W_A	12.59222342	12.35480034	12.51520703	12.49076733	12.4812949	12.2182605	12.04302728	12.25886043	11.76404222	11.94471206	12.4314976	12.07503339	12.22309669	11.6930513	11.11243951	11.74623438	-0.23190690000000033	-0.41573394000000097	-0.7445329499999999
C2_10300C_A	6.426264755	5.523561956	6.044394119	6.044394119	6.06608919	6.491853096	6.189824559	6.26052755	8.897845456	8.727920455	8.164906927	8.62935662	8.326429487	8.535275377	7.794415866	8.251087854	0.2161334310000003	2.5849625009999997	2.206693735
C2_10310C_A	8.154818109	9.09011242	8.405141463	8.606096714	10.16239133	8.64385619	8.810571635	9.37721053	9.63481105	9.571752644	10.36850646	9.905888376	11.45584091	11.25089054	10.95201316	11.23421868	0.7711138159999998	1.2997916620000005	2.628121966
C2_10320C_A	5.392317423	6	5.285402219	5.594946589	6.584962501	5.357552005	5.459431619	5.914883386	7.54689446	7.400879436	8.754887502	8.037089319	7.965784285	7.906890596	6.965784285	7.6794801	0.31993679699999966	2.4421427299999996	2.084533511
C2_10330C_A	7.483815777	6.339850003	7.22881869	7.094517599	6.584962501	6.882643049	6.768184325	6.750427854	7.948367232	8.022367813	7.118941073	7.750427854	7.475733431	6.894817763	7.022367813	7.153129759	-0.3440897449999998	0.6559102550000002	0.05861215999999997
C2_10340W_A	9.54689446	9.312882955	9.77148947	9.55586727	9.285402219	9.335390355	9.682994584	9.445704635	9.661778098	9.505811554	9.982993575	9.730753157	9.797661526	10.05528244	10.07012094	9.979663363	-0.11016263500000004	0.1748858870000004	0.4237960930000002
C2_10350C_A	12.75988818	11.67198327	12.03651707	12.22881869	11.38154295	10.94763694	10.92332749	11.10000522	11.92518352	11.97799537	12.28135051	12.07023278	12.06709819	11.76113565	11.73428623	11.8622499	-1.1288134700000008	-0.15858591000000136	-0.36656879000000053
C2_10360C_A	10.38801729	10.5943246	10.81458247	10.60948658	10.68474862	10.56224242	10.82654849	10.69522829	9.787902559	9.700439718	10.27961058	9.94593148	9.33315535	9.342074668	9.513727596	9.398743692	0.08574170999999894	-0.6635551	-1.2107428880000004
C2_10420W_A	5.930737338	6.169925001	6.459431619	6.202940059	6.781359714	6.794415866	6.658211483	6.745954377	6.741466986	6.741466986	6.491853096	6.662965012	6.442943496	6.375039431	6.686500527	6.50779464	0.5430143180000002	0.46002495299999974	0.30485458099999985
C2_10430C_A	8.689997971	8.829722735	8.6794801	8.73470962	8.426264755	7.189824559	6.930737338	7.672425342	8.936637939	8.836050355	9.607330314	9.169089867	10.28308835	10.02375435	9.049848549	9.874981348	-1.0622842780000001	0.43438024699999983	1.140271728
C2_10440C_A	10.98797452	10.19352536	10.68825031	10.65940133	10.98726401	10.94104761	10.88187871	10.93737382	11.37014248	11.393390460000001	11.21127995	11.32717836	11.55410915	11.37123213	11.47573343	11.46896338	0.27797248999999985	0.66777703	0.8095620500000003
C2_10450W_A	9.816983623	8.686500527	9.21916852	9.314394422	9.741466986	9.231221181	9.596189756	9.538512298	10.02375435	10.00562455	11.02167404	10.43323768	10.26912668	9.864186145	10.31628153	10.16364968	0.22411787600000133	1.118843258	0.8492552580000013
C2_10460C_A	11.40301202	11.00211178	11.36522885	11.26776206	11.41837972	11.30777003	11.07948478	11.27534855	11.63934071	11.72109919	11.63934071	11.66711154	11.85486838	11.57270023	11.60084211	11.68182404	0.0075864899999994	0.39934947999999976	0.41406197999999955
C2_10470C_A	10.34762137	10.38370429	10.3140167	10.34872815	10.44501485	10.5980525	10.26561505	10.44259798	11.50828999	11.52601011	11.16427844	11.40886044	12.26912668	11.89935692	11.96866679	12.05483039	0.0938698300000008	1.0601322900000003	1.7061022399999997
C2_10480W_A	12.55314928	11.30092449	11.75822321	11.96542357	11.29001885	11.4807902	11.61700823	11.46879372	10.37721053	10.50183718	11.49785184	10.88467932	11.84274318	11.65776504	12.20792945	11.92122109	-0.49662984999999993	-1.0807442500000004	-0.044202480000000904
C2_10530C_A	10.3553511	10.41890673	10.17242751	10.31929578	10.82336724	10.75321675	10.60362634	10.72962074	11.62021983	11.69348696	11.59152235	11.63571812	12.16427844	11.7198166	11.62067804	11.85486838	0.41032496000000074	1.316422340000001	1.5355726000000003
C2_10540W_A	8.388017285	7.977279923	7.651051691	8.037089319	9.211888295	9.233619677	8.527477006	9.026062296	8.531381461	8.584962501	8.038918989	8.405141463	8.266786541	8.209453366	7.483815777	8.027905997	0.9889729769999993	0.36805214399999975	-0.0091833220000003
C2_10550C_A	12.54254826	12.73534447	12.80695233	12.69921094	13.1083611	13.12460601	12.74357219	13.00258064	13.18161817	13.28699085	12.69043456	13.07547915	11.50332886	11.24317398	10.76404222	11.20171553	0.3033696999999992	0.376268209999999	-1.497495410000001
C2_10560C_A	13.11666886	13.36098422	13.28308835	13.25714226	12.63526466	12.35727707	11.80815977	12.30634655	10.74230944	10.85564717	10.94251451	10.84914443	10.90989308	11.20823436	11.50779464	11.22921938	-0.9507957099999995	-2.4079978299999993	-2.02792288
C2_10570W_A	10.11113567	10.59245704	10.56605404	10.43948462	9.539158811	9.987264012	9.35974956	9.653442239	10.87574935	10.99576715	10.20457114	10.73160188	10.75739001	10.76238204	10.57648435	10.70130646	-0.7860423809999998	0.2921172599999994	0.26182183999999964
C2_10580W_A	8.654636029	9.038918989	9.100662339	8.944468054	8.813781191	8.851749041	8.422064766	8.708509148	10.2644426	10.43462823	9.982993575	10.23920071	9.876516947	9.681238412	9.385862401	9.661778098	-0.23595890600000047	1.2947326560000008	0.7173100439999994
C2_10590W_A	9.759888183	10.85408918	10.90312868	10.59276847	9.787902559	9.588714636	8.668884984	9.424166289	9.368506462	9.531381461	9.118941073	9.34946554	10.3553511	9.77478706	9.328674927	9.881113961	-1.168602180999999	-1.2433029299999987	-0.7116545089999989
C2_10600W_A	8.607330314	8.247927513	8.30833903	8.396604781	9.25502857	8.710806434	8.379378367	8.827607346	9.319672121	9.479780264	9.164906927	9.327178355	9.567956075	9.144658243	9.209453366	9.319672121	0.431002565	0.9305735739999985	0.9230673399999993
C2_10610W_A	10.28077077	10.35093918	10.36741475	10.33352809	10.22641219	9.192292814	9.044394119	9.589339044	11.50233458	11.62250945	11.34706766	11.49502221	12.39526635	12.11634396	12.33231633	12.28617268	-0.7441890459999989	1.1614941200000004	1.9526445900000002
C2_10620W_A	15.27237464	15.5070513	15.38596348	15.39164637	14.92870342	14.22196466	13.836149	14.40145732	10.83605036	10.91960824	12.93332182	11.91525696	12.74483384	11.91849059	12.63662462	12.47699929	-0.9901890499999998	-3.4763894099999995	-2.91464708
C2_10630W_A	8.77148947	8.321928095	8.54689446	8.558420713	8.139551352	8.577428828	8.139551352	8.300733872	9.850186838	9.971543554	9.945443836	9.923327485	9.820178962	9.312882955	9.154818109	9.458064783	-0.2576868409999999	1.3649067719999994	0.899644069999999
C2_10640C_A	10.36850646	10.19721669	10.26091953	10.2772874	10.96289601	10.06474276	9.824958741	10.37141366	9.703903573	9.938109326	9.949826711	9.868308133	9.856425529	9.763212367	8.980139578	9.583082768	0.09412625999999959	-0.40897926700000115	-0.6942046319999998
C2_10650W_A	6.727920455	5.64385619	5.321928095	6.029747343	5.95419631	5.584962501	5.754887502	5.772589504	6.918863237	7.06608919	8.912889336	7.940558309	9.571752644	8.475733431	9.108524457	9.119805739	-0.25715783900000044	1.9108109659999997	3.090058396
C2_10660W_A	9.906890596	9.787902559	9.808964175	9.835524112	9.861086906	8.982993575	8.829722735	9.299971147	10.71938882	10.70994538	10.65374078	10.69464808	9.805743872	9.503825738	9.503825738	9.611639626	-0.5355529649999992	0.8591239680000003	-0.22388448599999927
C2_10670W_A	12.79319686	12.42809841	12.58284763	12.60917874	12.40407714	12.67551604	11.78708632	12.33464574	13.68682877	13.8419574	13.20135818	13.60153868	13.4603279	13.28308835	12.32839444	13.10230382	-0.27453300000000164	0.9923599400000002	0.49312507999999866
C2_10680W_A	10.47269084	10.04302728	10.20823436	10.2522712	9.469641817	10.25738784	9.594324604	9.816983623	11.18735207	11.26091953	10.13185696	10.94349161	9.796039609	9.611024797	9.4325419	9.620830749	-0.43528757699999865	0.6912204100000016	-0.6314404509999996
C2_10690W_A	13.98628649	11.98334993	12.73216743	13.14008416	13.96893673	14.49997042	13.95110255	14.16330898	13.08414401	13.17523765	12.77602172	13.02167404	13.60952505	13.83061424	14.09638573	13.85927594	1.0232248199999991	-0.11841011999999983	0.7191917799999993
C2_10700C_A	10.18982456	10.23122118	10.37177664	10.26639615	10.50680344	10.62296694	10.67242534	10.60238957	11.48179943	11.52601011	12.03891899	11.70520038	11.60130653	11.14338321	11.41943355	11.40016787	0.3359934199999995	1.4388042300000006	1.1337717200000004
C2_10710W_A	12.32951607	12.69544581	12.61424973	12.55474872	12.68321395	12.03789009	12.03514275	12.28569119	11.58120058	11.69043456	12.29834902	11.89254282	12.35480034	11.86611979	12.00246344	12.08945048	-0.2690575299999995	-0.6622059000000001	-0.4652982399999992
C2_10720C_A	10.55170826	10.50382574	10.54592977	10.53397857	10.35424938	10.01680829	9.868822555	10.0945176	10.87344411	10.87881728	10.83841608	10.86367007	11.53284291	11.12153352	11.08148344	11.26013546	-0.4394609700000007	0.32969149999999914	0.7261568900000004
C2_10730W_A	5.930737338	6.409390936	6.303780748	6.22881869	7.321928095	7.303780748	7.312882955	7.312882955	8.882643049	8.864186145	8.049848549	8.647458426	6.807354922	6.768184325	6.807354922	6.794415866	1.084064265	2.4186397360000003	0.5655971759999996
C2_10740C_A	9.862637358	10.48179943	10.63026713	10.36121274	11.68562484	11.33817925	11.00422047	11.36941559	12.67441298	12.77045742	12.12120972	12.54906266	11.18053081	11.11504365	11.20028561	11.16574449	1.0082028500000002	2.187849920000002	0.8045317500000009
C2_10750C_A	11.13314221	10.97656412	11.08613623	11.06676193	11.23720996	11.8008999	10.92629599	11.36777875	12.42180186	12.58261245	11.61470984	12.26414934	12.28713519	12.23601419	11.89595389	12.14985295	0.30101681999999924	1.1973874099999995	1.0830910199999995
C2_10760C_A	10.52356196	10.43775207	10.57553925	10.51339863	10.8153833	10.59152235	10.16616308	10.54882191	11.50828999	11.61378946	11.26912668	11.47082831	11.36413466	11.09473751	10.90162116	11.13271392	0.03542327999999986	0.9574296800000007	0.6193152900000013
C2_10770W_A	9.231221181	9.436711542	9.409390936	9.361943774	9.948367232	9.076815597	8.816983623	9.365593396	9.896332404	9.985841937	10.19229281	10.03020731	9.958552715	9.30833903	9.45532722	9.601770788	0.003649621999999214	0.6682635359999993	0.23982701399999934
C2_10780C_A	7.894817763	7.781359714	7.960001932	7.880603904	8.519636253	9.335390355	8.651051691	8.881623837	10.03617361	10.07948478	9.569855608	9.912889336	8.6794801	8.475733431	8.46760555	8.544320516	1.0010199329999996	2.0322854319999992	0.6637166120000011
C2_10790C_A	9.337621902	9.499845887	9.575539247	9.47438196	9.943979914	9.957102042	9.632995197	9.8522694	10.15987134	10.23840474	10.23720996	10.21229372	10.17617315	9.594324604	9.475733431	9.782452251	0.3778874400000004	0.7379117599999995	0.308070291
C2_10800W_A	2.807354922	2.807354922	2	2.584962501	2.807354922	3.169925001	3.321928095	3.115477217	6.087462841	4.95419631	4.807354922	5.403722186	3.321928095	3.321928095	3.169925001	3.273018494	0.5305147159999999	2.8187596850000003	0.6880559929999996
C2_10810W_A	9.337621902	9.487840034	9.744833837	9.533329732	10.37503943	9.571752644	9.396604781	9.847057346	9.938109326	9.942514505	10.35204343	10.09099453	9.202123824	8.909893084	8.714245518	8.956134115	0.31372761399999916	0.5576647979999995	-0.5771956170000011
C2_10820C_A	9.681238412	10.18982456	10.10197567	10.00749454	10.83841608	10.70303839	10.30606169	10.6329952	11.03273453	11.11634396	10.74146699	10.97226185	10.13057056	10.10590851	9.791162889	10.0172724	0.6255006600000003	0.964767310000001	0.00977785999999987
C2_10830W_A	8.909893084	8.693486957	8.845490051	8.819114636	8.658211483	8.303780748	8.189824559	8.398031074	8.665335917	8.787902559	9.257387843	8.926790153	9.552669098	8.816983623	9.100662339	9.189000868	-0.42108356199999986	0.10767551700000037	0.3698862320000007
C2_10840W_A	9.157346935	8.897845456	9.082149041	9.049848549	9.611024797	9.936637939	9.409390936	9.668884984	10.45840661	10.59991284	10.41468524	10.49318831	10.32530546	10.04028972	9.698704667	10.04393865	0.619036435	1.4433397610000007	0.9940901009999994
C2_10850C_A	10.48280796	10.99435344	10.84627391	10.79007693	11.61608931	11.97046544	11.14529533	11.61608931	12.48784003	12.6103328	11.82376528	12.34632904	11.9432474	11.8482317	11.3586512	11.73851453	0.82601238	1.556252110000001	0.9484376000000002
C2_10860C_A	12.54665335	12.42022342	12.41943355	12.46335407	12.49360531	12.35038674	11.91326343	12.27282415	12.56104923	12.68211676	12.73661333	12.6617781	12.26590801	11.82773965	11.6891244	11.94909716	-0.19052991999999955	0.19842402999999986	-0.5142569099999986
C2_10870W_A	9.370687407	8.581200582	8.930737338	8.997179481	8.768184325	9.121533517	8.77478706	8.897845456	9.939579214	10.10066234	9.727920455	9.930737338	10.08480839	9.388017285	9.442943496	9.674780763	-0.09933402499999916	0.9335578570000004	0.6776012819999997
C3_00010C_A	6.686500527	7.033423002	6.727920455	6.824428435	6.700439718	8.74819285	7.977279923	8.033423002	11.11569395	11.23959853	9.987264012	10.87958325	8.189824559	7.942514505	8.087462841	8.076815597	1.2089945669999993	4.055154815	1.2523871619999998
C3_00020W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00030C_A	9.250298418	9.355351096	9.197216693	9.269126679	9.483815777	11.63526466	10.59712143	10.82601877	13.6255947	13.7841236	12.25591375	13.36436268	10.67242534	10.69087101	10.6635581	10.67566306	1.5568920910000001	4.095236001	1.4065363810000004
C3_00040W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00050C_A	6.285402219	5.523561956	6.129283017	6.014950342	5.584962501	6.189824559	6	5.94641896	7.451211112	7.499845887	6.942514505	7.318919345	7.199672345	6.882643049	7.569855608	7.244760235	-0.0685313819999998	1.3039690030000006	1.2298098930000005
C3_00060W_A	6.87036472	6.584962501	7.118941073	6.874469118	7.845490051	8.758223215	8.409390936	8.38514339	7.8008999	7.693486957	8.233619677	7.928765095	9.603626345	9.182394353	9.5980525	9.47438196	1.5106742719999993	1.054295977	2.599912842
C3_00090W_A	15.18564978	15.37395266	15.25727734	15.27439029	14.77200522	14.10517192	13.30591924	14.18115226	10.98513037	11.11829223	12.69239756	11.82296909	12.183015	11.26385602	11.96144969	11.85291959	-1.09323803	-3.4514211999999986	-3.4214706999999986
C3_00100W_A	7.73470962	8.348728154	7.971543554	8.040746342	9.28077077	8.233619677	7.768184325	8.571120575	8.714245518	8.921840937	9.082149041	8.913886706	7.129283017	6.584962501	6.62935662	6.803054785	0.5303742330000001	0.8731403639999994	-1.2376915570000007
C3_00110C_A	11.75739001	11.2772874	11.47573343	11.51701317	11.54930337	11.34928123	10.99576715	11.31590431	11.90048948	12.00105627	11.59712143	11.8428741	11.80654962	11.45069577	11.81458247	11.70029521	-0.2011088599999996	0.32586092999999927	0.1832820399999998
C3_00120W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00130C_A	10.5526691	10.49085088	10.509775	10.51799738	10.03617361	10.68737568	9.245552706	10.10590851	11.197831	11.42992974	10.20701432	11.0338818	10.29920802	10.85642553	9.984418459	10.42591522	-0.4120888699999997	0.515884419999999	-0.09208216000000032
C3_00140W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00150W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00160C_A	10.11374217	10.4918531	10.33427329	10.32155234	10.12282799	9.824958741	9.174925683	9.759333407	10.45943162	10.67419227	10.37937837	10.509775	9.997179481	9.923327485	9.50779464	9.824958741	-0.5622189330000007	0.18822265999999913	-0.4965935990000007
C3_00170C_A	10.87958325	10.94836723	10.91737208	10.91538147	9.812177306	9.560332834	9.449148645	9.615323104	9.926295995	9.933690655	10.4655664	10.13142829	10.03891899	9.663558104	9.994353437	9.908392621	-1.3000583660000002	-0.7839531799999995	-1.006988848999999
C3_00180C_A	8.994353437	8.54689446	8.724513853	8.767080925	7.159871337	8.447083226	7.584962501	7.832890014	9.876516947	9.857980995	8.243173983	9.49918151	7.483815777	7.169925001	7.21916852	7.297680548	-0.934190911	0.7321005849999996	-1.4694003770000004
C3_00190W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00200C_A	12.01262454	11.72536626	11.63481105	11.80009099	11.83644491	11.54061241	11.31118066	11.57884439	12.26091953	12.43801209	12.93461233	12.5734894	12.1049263	11.71896091	12.05934446	11.97106449	-0.22124659999999877	0.7733984100000004	0.17097350000000056
C3_00210C_A	7.108524457	6.95419631	6.768184325	6.950312876	6.209453366	5.857980995	5.357552005	5.849665727	6.700439718	6.781359714	7.832890014	7.202940058	5.977279923	5.857980995	6.894817763	6.321928095	-1.1006471490000003	0.2526271820000003	-0.6283847810000003
C3_00220W_A	6.906890596	6.700439718	6.409390936	6.686500527	4.392317423	6.95419631	5.209453366	5.92283214	9.984418459	10.13442632	9.511752654	9.900363689	10.47065887	10.30149619	9.465566405	10.14125566	-0.7636683870000001	3.213863162000001	3.454755133000001
C3_00230C_A	1	0	1.584962501	1	1	1.584962501	1	1.222392421	3.459431619	3.169925001	3	3.222392421	3.584962501	3.807354922	2.321928095	3.36923381	0.2223924209999998	2.222392421	2.36923381
C3_00240C_A	12.78238399	12.50779464	12.62479546	12.64272864	12.58848041	12.52405192	12.19414124	12.44561843	13.31967212	13.39124359	13.11113567	13.2788366	13.63753055	13.30320995	13.56498304	13.50890893	-0.19711020999999995	0.6361079600000004	0.8661802900000009
C3_00250C_A	11.54737656	12.51397427	12.52747701	12.26307354	12.40301202	11.77066389	11.90011206	12.05120894	11.45789384	11.54012804	12.07915141	11.71967402	10.509775	10.48582931	10.54689446	10.51438531	-0.21186460000000015	-0.5433995200000016	-1.7486882300000008
C3_00260C_A	12.25886043	11.98726401	12.11861669	12.12584393	11.08015131	11.06272077	10.76983784	10.97775693	10.70130646	10.87498135	11.22580994	10.95079888	10.48784003	10.43879185	10.59058705	10.50713391	-1.148087	-1.1750450499999994	-1.61871002
C3_00270C_A	10.52649924	10.25502857	10.509775	10.43567026	10.64565843	10.30263892	10.22761594	10.40372219	11.38100211	11.5137276	11.13378441	11.35130736	11.89935692	11.71639079	12.15671514	11.93553341	-0.03194807000000049	0.9156370999999996	1.4998631499999995
C3_00280C_A	9.252665432	9.330916878	9.257387843	9.28077077	10.01541505	10.2737956	9.714245518	10.01912736	10.77396337	10.91662592	10.19229281	10.65999589	10.42836017	10.26678654	10.26795708	10.32305476	0.7383565900000004	1.3792251199999994	1.0422839899999994
C3_00290W_A	13.28929847	13.07631457	13.2316712	13.20186866	13.3278333	13.53466764	13.35837648	13.40987706	14.4523056	14.54139916	14.49835061	14.49781026	13.85243197	13.74682919	13.99293834	13.8676005	0.2080083999999987	1.295941599999999	0.6657318399999993
C3_00300W_A	9.436711542	9.250298418	9.400879436	9.36486421	10.09407769	9.77478706	9.54689446	9.82283635	10.8587581	10.87574935	10.63208641	10.79306135	10.09143539	10.03479896	10.21431912	10.11547722	0.45797213999999925	1.42819714	0.7506130100000007
C3_00310C_A	8.761551232	7.95419631	8.375039431	8.400879436	8.276124405	8.233619677	8.011227255	8.178249866	9.571752644	9.73470962	9.098032083	9.492520856	9.06608919	8.985841937	9.292321633	9.120669887	-0.2226295700000004	1.09164142	0.7197904509999998
C3_00320W_A	15.73301532	14.60403193	15.05379864	15.20584415	14.99810557	13.98895091	14.02738769	14.41824794	8.971543554	9.06608919	9.407267764	9.160711823	10.99223026	11.92407019	12.14051027	11.76459519	-0.7875962100000002	-6.045132327000001	-3.441248960000001
C3_00330W_A	10.42311591	10.85252951	10.96506276	10.76514794	11.75196241	10.9076418	10.86495992	11.2358148	11.42836017	11.48984796	11.36303963	11.42801115	10.32080055	10.48381578	10.59712143	10.47167521	0.47066685999999963	0.6628632099999994	-0.29347272999999957
C3_00340W_A	7.672425342	9.184875343	9.126704473	8.808427957	9.832890014	9.118941073	9.30833903	9.452584453	8.968666793	8.945443836	9.897845456	9.342815461	8.164906927	7.857980995	7.794415866	7.948367232	0.6441564960000007	0.5343875040000017	-0.8600607249999995
C3_00350W_A	9.172427509	9.350939182	9.324180547	9.284631343	9.899356923	9.317412614	9.187352073	9.50250034	10.25029842	10.36632221	10.02652344	10.221184300000001	9.693486957	9.411510988	9.339850003	9.48984796	0.21786899700000004	0.9365529570000017	0.20521661700000152
C3_00360W_A	6.539158811	7.348728154	7.285402219	7.101538026	9.278449458	10.74399286	10.24198315	10.20742111	9.826548487	10.09934781	9.231221181	9.762658868	11.65687173	11.04780555	11.54544718	11.44000398	3.1058830840000002	2.6611208420000008	4.338465954
C3_00370C_A	8.092757141	9.415741768	9.177419538	8.99906044	10.49485558	9.95419631	9.828136484	10.12239663	10.37721053	10.47065887	10.67154107	10.51175265	9.796039609	9.491853096	9.612868497	9.639039173	1.1233361900000016	1.5126922100000009	0.6399787330000014
C3_00380C_A	9.154818109	9.105908509	9.310612782	9.193114629	9.411510988	9.744833837	9.355351096	9.51438531	10.34207467	10.48582931	10.13442632	10.32792684	9.941047606	9.964340868	10.10459875	10.00515667	0.3212706809999999	1.1348122109999998	0.812042041
C3_00390W_A	8.375039431	7.515699838	7.965784285	7.994353437	7.459431619	7.366322214	7.098032083	7.315904307	8.17990909	8.224001674	8.224001674	8.209453366	7.459431619	7.383704292	7.442943496	7.429057969	-0.6784491299999998	0.21509992899999997	-0.5652954680000005
C3_00400C_A	8.503825738	7.108524457	7.592457037	7.853829352	6.807354922	7.087462841	6.658211483	6.862120725	8.832890014	8.781359714	9.095397023	8.909893084	7.108524457	7.62935662	7.531381461	7.440177062	-0.9917086270000003	1.0560637320000001	-0.41365228999999987
C3_00410C_A	5.614709844	5.584962501	5.584962501	5.594946589	6.321928095	6.569855608	5.781359714	6.26052755	6.50779464	6.475733431	6.14974712	6.386581053	5.426264755	6	6.14974712	5.89077093	0.6655809609999999	0.7916344639999996	0.2958243410000003
C3_00420W_A	10.38478375	10.25384748	10.52747701	10.39303287	10.75154406	10.906139	10.51766939	10.73386272	10.99010396	11.02306125	10.62296694	10.88975745	10.215533	10.3858624	10.56319627	10.39517708	0.3408298499999986	0.4967245799999986	0.0021442099999989888
C3_00430W_A	6.714245518	6.285402219	6.62935662	6.554588852	6.247927513	6.930737338	6.285402219	6.523561956	7.569855608	7.54689446	6.977279923	7.389452089	6.189824559	6.339850003	5.977279923	6.176588732	-0.031026896000000248	0.8348632369999998	-0.37800012000000033
C3_00440W_A	7.276124405	6.584962501	6.794415866	6.914883387	6.942514505	7.357552005	6.584962501	6.996238082	8.13442632	8.164906927	7.375039431	7.934673752	6.781359714	6.614709844	6.87036472	6.759333407	0.08135469499999998	1.0197903650000004	-0.15554997999999998
C3_00450C_A	11.47015044	12.43201985	12.44112862	12.1803236	12.31316648	12.18177344	12.18580462	12.22821744	11.99116751	12.13089227	12.24555271	12.12627427	11.21674586	11.2366122	11.29691621	11.25049582	0.04789384000000047	-0.05404932999999962	-0.9298277799999999
C3_00460W_A	13.86766485	13.86321835	14.04558904	13.92802481	13.31854281	13.28439036	13.11048331	13.24064229	12.46709603	12.53089398	12.97871046	12.67742602	13.10934097	12.6891244	12.99682653	12.94245341	-0.68738252	-1.2505987899999997	-0.9855713999999995
C3_00470W_A	10.96289601	10.70303839	10.79441587	10.82416321	10.99081308	10.67595703	10.71681946	10.80143892	11.70606427	11.74903138	11.95963976	11.80923221	11.393390460000001	11.26678654	11.45532722	11.37395266	-0.022724289999999175	0.9850689999999994	0.5497894500000005
C3_00480C_A	10.83209885	9.317412614	9.971543554	10.17367714	10.64205169	10.68123841	10.49785184	10.60917874	11.32923574	11.46811489	11.11634396	11.31174832	10.60547952	10.88798213	11.05392588	10.86082834	0.4355016000000001	1.138071179999999	0.6871511999999986
C3_00490W_A	11.03686045	10.49984589	10.90538701	10.83157116	10.74230944	11.00982862	10.77725532	10.84810126	11.3553511	11.40620501	11.17055104	11.31420558	10.64925618	10.51274046	10.68825031	10.61869138	0.016530100000000592	0.48263442000000006	-0.21287977999999985
C3_00500C_A	9.169925001	8.607330314	9.038918989	8.958069319	9.103287808	8.758223215	8.781359714	8.889757446	9.871905238	10.06474276	10.05120894	9.99859043	8.744833837	8.794415866	8.707359132	8.749310784	-0.06831187299999895	1.0405211110000003	-0.20875853499999927
C3_00510W_A	8.247927513	7.761551232	8.174925683	8.076815597	8.396604781	8.290018847	8.14974712	8.282316239	9.831307244	9.902375114	9.832890014	9.855906667	8.675957033	8.459431619	8.791162889	8.648657176	0.20550064200000048	1.7790910699999998	0.571841579000001
C3_00520W_A	9.933690655	9.616548844	9.884170519	9.8180495229999991	9.77148947	9.599912842	9.278449458	9.56414949	10.67683861	10.68737568	10.73301532	10.69928325	11.04165915	10.82416321	11.12476754	11.00234623	-0.253900032999999	0.8812337270000015	1.1842967070000012
C3_00530C_A	8.888743249	9.573647187	9.319672121	9.28771238	10.40194612	10.04302728	9.951284715	10.14550764	10.2911707	10.40832974	10.41574177	10.37286506	9.856425529	9.761551232	9.893301531	9.838153409	0.8577952599999995	1.0851526800000002	0.5504410289999999
C3_00540C_A	9.400879436	9.079484784	9.440869168	9.315904307	8.888743249	9.052568051	8.968666793	8.971543554	9.703903573	9.789533645	10.12023788	9.882643049	10.01541505	9.813781191	9.962896005	9.933198855	-0.34436075300000013	0.5667387420000001	0.6172945480000004
C3_00550C_A	13.23092109	12.3379006	12.80009099	12.83519511	12.51249357	12.37068741	12.1792871	12.36057278	11.93405939	12.03548645	11.96397979	11.97847213	11.83130724	11.77066389	11.73259144	11.77876162	-0.47462233000000087	-0.8567229800000009	-1.0564334900000016
C3_00560C_A	9.663558104	10.27844946	10.393390460000001	10.14550764	10.8917837	9.923327485	10.10328781	10.37032415	10.8153833	10.90237511	10.93516505	10.88518793	10.65463603	10.5943246	10.99788513	10.76016549	0.2248165100000001	0.7396802900000008	0.6146578500000004
C3_00570C_A	10.10721708	10.39981196	10.47978026	10.3376219	11.11504365	10.92332749	10.70908381	10.92530717	10.46250227	10.53138146	10.20701432	10.4069136	10.357552	10.13955135	10.28077077	10.26209485	0.5876852699999996	0.06929169999999892	-0.07552704999999992
C3_00580W_A	9.262094845	9.548821908	9.724513853	9.524215203	10.03204573	10.44501485	10.1176431	10.20945337	10.70390357	10.79766153	10.3376219	10.62631745	9.622051819	9.575539247	9.854868383	9.689415653	0.6852381669999996	1.1021022469999995	0.1652004499999987
C3_00590W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
