gene_name	fc_treat1	fc_treat2	fc_treat3
C1_02420C_A	1.5305474199999995	1.5516440099999986	1.461579069999999
C1_02430C_A	1.0096654699999996	1.1344853300000004	0.5310612900000001
C1_02440C_A	2.5431880210000006	3.2261748210000007	2.8435228309999996
C1_02450C_A	0.9165331780000009	1.3090659439999994	0.11482040300000049
C1_02460W_A	-0.6242297200000007	0.46036078000000014	-1.30664638
C1_02470W_A	-0.42519736599999974	0.3988111840000004	0.13058410999999995
C1_02480W_A	-0.3445866800000006	-0.22217720999999993	-0.2282153200000001
C1_02490C_A	-0.011384310000000352	0.8087532789999995	-0.04981633499999924
C1_02500W_A	0.4617469700000001	1.7410381279999994	2.267117528
C1_02510W_A	-7.392750000009541e-4	0.8320599229999992	1.352929832999999
C1_02520W_A	2.321928096	5.158429363000001	3.301169535
C1_02530C_A	-3.2371476720000008	-0.5997497099999992	-0.6014768000000004
C1_02560W_A	-1.1575412769999998	-0.15754127699999984	-0.8579809950000001
C1_02570C_A	-0.8253214689999994	0.7902490179999999	-0.9857861409999993
C1_02580W_A	-0.1955508090000003	2.5297329799999995	1.107640723
C1_02590C_A	-1.8477734699999997	-0.8981051500000011	0.58648859
C1_02600W_A	-1.6940164559999997	-0.9117268700000006	-0.30692885000000014
C1_02610W_A	1.0306903960000007	1.4596527760000007	0.5982816460000002
C1_02620C_A	-0.4266737400000002	0.14545814999999968	-0.43058763
C1_02630C_A	0.901065232999999	1.3025214209999996	-0.19286365200000158
C1_02640C_A	-0.025843469999999837	-0.20084984999999905	-0.8908458799999988
C1_02650W_A	-0.8437808300000001	-0.8425866099999997	-1.00753218
C1_02660C_A	-0.4411369000000001	0.85828538	0.03488710999999969
C1_02670C_A	0.1634987330000009	2.4646682670000004	0.6229303510000009
C1_02680C_A	-0.860496175	0.26031941999999986	-0.6748206519999994
C1_02690C_A	0	0	-0.8073549219999998
C1_02700C_A	0.39864853900000174	1.4331369190000007	3.4837997090000012
C1_02710W_A	-0.06664312999999923	-0.47842621000000024	-1.0722622499999996
C1_02720W_A	0.394674157999999	0.7773985719999993	0.3427188989999994
C1_02730W_A	-0.2780365690000001	0.46694958800000036	0.6940476169999997
C1_02740C_A	-0.15305577099999998	0.46544584000000094	0.2580273310000009
C1_02750C_A	0.5079623700000016	0.5946267499999999	0.20966352000000127
C1_02760W_A	0.6037781699999999	1.2719818800000002	0.5085825799999987
C1_02770W_A	0.7145977810000002	0.41232821199999864	-0.19793937800000092
C1_02780W_A	-0.36944249000000107	-0.2810919500000005	-0.31469522000000105
C1_02790W_A	-0.13112775000000113	-0.4637299800000002	-1.3172955900000005
C1_02800W_A	4.055282435999999	2.1292830169999997	2.9248125039999993
C1_02810W_A	0.05014521000000034	0.15145678999999912	-0.4475504499999997
C1_02820W_A	-1.3199058699999995	-0.48461759000000093	-2.8228614160000003
C1_02830W_A	0.6485149000000003	1.006997129	-0.015588830000000558
C1_02840W_A	-0.17510249000000036	-0.5321194200000007	-0.5646775900000005
C1_02850W_A	0.5508058189999989	0.3000017789999987	-0.0056631870000016
C1_02860C_A	-0.6666599509999998	1.2668367400000002	0.929970859999999
C1_02870W_A	-0.4403239410000008	0.4659996690000005	0.2639624820000002
C1_02880C_A	0.7516255599999991	1.6590330299999998	0.45243448999999986
C1_02890C_A	0.43234822500000036	1.1774416999999993	-0.3302009789999997
C1_02900C_A	0.1277257630000008	0.8719108640000003	-0.10286571999999879
C1_02910C_A	0.6772129020000008	2.037298538	1.2698880770000012
C1_02920W_A	-0.11017762999999896	-0.14830149999999892	-0.6383938999999986
C1_02930C_A	-0.1722729199999992	0.46209971000000033	-1.0188912400000003
C1_02940C_A	-0.14423750599999946	0.9642312949999994	0.9260299049999999
C1_02950W_A	0.5041128299999993	1.6684401429999989	1.1632048339999999
C1_02960C_A	0.41352125999999945	1.0781620200000004	0.3823035499999993
C1_02970W_A	-0.29630485999999934	-0.31083512	-0.5032941799999994
C1_02980W_A	2.5113296100000007	2.085008030000001	2.13579163
C1_02990C_A	1.241757745999999	2.5520978660000004	3.8036366339999996
C1_03000W_A	-1.3253589999999997	-0.7008681349999994	-2.102966578
C1_03010W_A	-1.5914648699999994	-3.7783513499999994	-4.350237010000001
C1_03020C_A	-1.2311561	-3.2719096799999985	-3.6144591499999983
C1_03030W_A	-1.1273085299999988	-3.315625109999999	-3.7764013699999985
C1_03040W_A	0.6707530830000008	2.289040186000001	1.1079295600000003
C1_03050W_A	0.2729721299999994	1.4979057699999994	0.5099944680000005
C1_03060C_A	0.16621482000000048	0.29824566999999996	-0.8461132090000004
C1_03070C_A	-0.21203086000000032	0.41216513999999915	0.26440719000000007
C1_03080C_A	-0.5218395820000002	0.9060079430000006	1.1113989249999996
C1_03090W_A	-1.3194047899999999	-3.43369955	-3.8919757399999995
C1_03100W_A	-0.76554859	0.22654168000000047	-0.2919094100000007
C1_03110W_A	-1.428234759999999	-3.428997579999999	-3.6209384999999994
C1_03120W_A	-1.606647981	-1.372825495999999	-0.7199044899999996
C1_03130C_A	-0.2487528500000005	0.07582733000000105	0.12528638999999955
C1_03140W_A	0.6176584219999999	1.2093564479999996	0.6385393910000003
C1_03150C_A	0.8325940280000009	2.0508030979999994	2.3693994180000004
C1_03160C_A	-0.5007526799999997	0.1529902700000002	-0.6057881500000004
C1_03170C_A	-0.8288880839999998	0.19620289700000101	0.3410369180000003
C1_03180W_A	-0.4540826979999987	0.35873353600000085	-0.26863711200000034
C1_03190C_A	0.06319007999999998	-0.053687119999999255	0.12533264000000005
C1_03200C_A	1.237633165	1.4689405969999996	0.19595682099999945
C1_03210C_A	0.10146676000000071	0.5412213399999999	0.7531217499999999
C1_03220C_A	-0.2286850299999995	-0.9074630399999998	-0.3498286799999999
C1_03230C_A	-0.74278142	-0.7202948399999994	-2.2879530789999993
C1_03240W_A	-0.7025091460000006	0.7475341209999994	1.0556006809999996
C1_03250C_A	0.5495902709999996	1.534029704	1.0407283539999987
C1_03260W_A	0.723212439000001	1.708210279000001	1.5205832719999997
C1_03270W_A	-0.4234834349999999	1.7145873930000004	0.6367649330000001
C1_03280W_A	0.05405563999999973	0.013286970000001083	-0.19644195999999964
C1_03290W_A	1.074200938999999	1.563248539	1.1218749890000002
C1_03300C_A	-0.11496177999999976	1.216590609999999	0.6010142199999998
C1_03310W_A	-0.3724090800000006	-0.06360558999999982	-0.31915101000000046
C1_03320C_A	-1.2049123010000002	0.8313252169999997	0.4063698979999994
C1_03330C_A	0.3968392830000002	1.7060959360000005	1.3711770080000003
C1_03340C_A	0.2815166899999982	1.4409707699999998	1.4723286999999985
C1_03350C_A	1.243254890000001	0.7794039300000007	-0.1748395899999995
C1_03360W_A	-0.006745869999999567	-0.8842404300000002	-1.7971429949999997
C1_03370W_A	-0.5970788700000006	-0.7419495200000001	-2.17773519
C1_03380W_A	-1.3656799399999997	-2.3126692099999993	-1.2483626099999992
C1_03390W_A	-2.366102119999999	-2.47522079	-3.207279773
C1_03400W_A	-1.2613266040000006	-0.552610490000001	-0.019300550000000756
C1_03410W_A	0.3863934270000006	1.0872109950000002	0.9117342489999994
C1_03430W_A	0.3271006330000005	0.4273077950000006	0.861832796
C1_03440C_A	-0.27042358999999977	0.61867277	-0.006877010000000174
C1_03450C_A	-0.05020530999999908	0.4319225600000004	0.6383370400000016
C1_03460C_A	0.8277393370000004	-0.2759918110000008	-0.4567467450000003
C1_03470C_A	2.528378973	4.230297619999999	1.0544477840000002
C1_03480C_A	0.10908262000000075	0.4271472299999995	-0.18004748999999962
C1_03490W_A	-1.0712774099999987	-1.5077946400000002	-1.722592859999999
C1_03500W_A	-0.5715610999999985	0.38160778000000134	0.08445361000000079
C1_03510C_A	0.05557766999999987	-0.7394106200000011	-0.7576041999999993
C1_03520W_A	0.45805039000000036	0.9297433799999997	0.4924174299999997
C1_03530W_A	0.24151696000000034	0.11507536999999944	-0.5886234970000003
C1_03540C_A	-0.005450996000000181	1.1229215200000005	0.6548767669999993
C1_03550C_A	-0.8433906800000006	-0.22859404999999972	-1.0824156899999993
C1_03560C_A	0.7464432900000001	1.70518487	0.9314093099999995
C1_03580W_A	-0.4150374990000001	1.7004397180000002	-0.4150374990000001
C1_03600W_A	-0.18314459999999874	0.8814039100000011	0.556799980000001
C1_03610C_A	-0.444888292	0.5662210699999991	-0.7484314410000013
C1_03620C_A	-0.6381898300000001	-1.9510252819999998	-3.4370187240000014
C1_03630W_A	0.4374461869999989	0.910487678999999	0.1575718159999991
C1_03640C_A	0.6105317500000016	1.1042008190000008	1.1183946990000013
C1_03650C_A	0.38981418	0.15281305999999967	-0.0863457699999995
C1_03660W_A	-0.045925205999999684	1.8813016900000008	1.617244459
C1_03670C_A	-1.0146975719999993	-0.25787891999999946	-0.6568849419999997
C1_03680W_A	-1.6137879450000003	-1.4446554149999997	-2.337740211
C1_03690W_A	-0.8451732599999991	-0.023747750000000005	-0.3201882400000001
C1_03710C_A	0.9891932420000007	1.290462822	1.4201059120000004
C1_03720C_A	-1.244577500999999	-0.7195279019999995	-1.0041338
C1_03730C_A	-0.48354497999999957	0.4648295200000004	0.32884463999999974
C1_03740W_A	1.0396241639999995	0.9695509300000006	0.5168164080000002
C1_03750W_A	-0.6703273000000004	-1.6176868039999999	-1.3286050399999993
C1_03760C_A	-0.8110099100000012	-0.51391194	-0.70764713
C1_03770W_A	0.08991515700000015	0.9383219770000011	0.20851109700000078
C1_03780C_A	0.7126470699999992	0.3097082899999998	-0.9274657700000011
C1_03790C_A	-0.7791664699999998	-0.5185048199999988	-2.5996074919999987
C1_03800W_A	1.9621979670000007	2.9132083189999998	2.6096245550000003
C1_03810C_A	2.274850156000001	2.776658124000001	1.8051838230000001
C1_03820W_A	1.2991421100000002	1.0700157899999996	0.7863088200000006
C1_03830C_A	0.4558376660000009	0.9708536579999995	0.42845274199999916
C1_03840W_A	0.2698395829999997	1.420781482	0.9265378379999999
C1_03860C_A	1.1797153999999992	1.1195520699999992	0.9855389599999994
C1_03870C_A	1.304612197999999	1.4069174579999988	0.9855845579999993
C1_03880C_A	0.4854268269999999	1.3785116230000003	-0.32192809499999997
C1_03890W_A	0.8744691179999999	2.584962501	0.2223924209999998
C1_03900W_A	0.1414858159999995	1.1237019850000005	0.1436934599999998
C1_03910C_A	0.901735983	1.693114056999999	1.281591409999999
C1_03920C_A	0.11668862099999978	1.043234204	0.6729989339999998
C1_03930W_A	-0.19799576699999827	0.958673138	0.11245076400000024
C1_03940W_A	-0.7416342499999987	-0.4586362299999998	-0.5610525199999987
C1_03950C_A	-0.5038053560000001	-0.07496205699999968	-0.05314394699999988
C1_03960C_A	-0.34416223799999895	0.0907434990000005	0.2872944600000001
C1_03970W_A	1.3985493759999996	1.9156078129999998	1.2954558830000003
C1_03980W_A	0.08803484800000057	1.1212017120000006	0.5488522070000005
C1_03990W_A	1.314594414	2.976809864	1.3869718940000002
C1_04000C_A	0.6183011609999999	1.1793916620000005	2.4301137219999998
C1_04010C_A	0.8797057660000007	4.310340119000001	4.554764249
C1_04020C_A	2.664176450000001	4.0739427	4.78425112
C1_04030W_A	-0.2971192350000003	0.2667990430000007	0.019596292000000893
C1_04040C_A	0.37336591000000013	1.1757706100000007	0.20598221000000014
C1_04050C_A	0	0.32192809499999997	2.7548875020000003
C1_04060W_A	-1.2061821940000002	0.08149149800000002	-0.2933931909999998
C1_04070C_A	0.46680556099999915	2.059736772	1.1888752949999999
C1_04080W_A	0.00589256800000036	1.05313505	1.0868838410000006
