gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C
C1_05470W_A	279.000000033033	603.0000000417616	589.0000000692164	785.0000001202567	740.9999998429172	678.9999998848178	1136.0000003900213	1243.9999998873848	1168.0000009067335	235.000000070857	325.99999994778426	248.99999998824964
C1_05480C_A	66.99999997874063	48.99999999608705	70.00000000267023	53.999999993881374	64.99999999871798	53.999999993881374	226.99999995422618	245.9999999421548	269.9999999904869	110.99999997306304	82.99999998004101	105.00000002429977
C1_05490C_A	2750.9999917696437	2472.999992474975	3146.0000099967433	2409.999998133527	2351.9999921153603	2141.9999929471937	1899.9999957615503	1934.0000007013186	1986.0000034024165	2428.999992194804	2089.0000042467827	2223.999995801552
C1_05500W_A	115.99999998974256	404.00000006950546	422.0000000856508	1133.0000032822986	902.9999996990249	875.0000001700083	2343.0000018463184	2587.9999964257113	1865.000006279256	543.0000000736345	765.000000222701	713.9999999855986
C1_05510C_A	221.99999994612608	230.00000000886786	247.999999933496	568.0000001950107	1017.0000001004521	1466.0000018963342	1333.9999989046637	1379.9999984068475	1640.000000562189	846.9999998049677	1447.0000034786242	1901.999998865463
C1_05520W_A	331.00000004423043	244.9999999995634	251.0000000085647	143.0000000219661	112.99999996748016	106.99999997024823	188.9999999710384	190.99999999526725	361.999999979122	250.00000005855583	317.999999937322	380.9999998697192
C1_05530C_A	2277.99999730291	2784.999995700205	2485.000006115376	2196.0000015142373	1589.999999810749	1937.0000018753087	1376.9999960533278	1165.9999974133275	1564.9999980257292	543.9999999056042	1201.0000035749301	548.9999999980215
C1_05540C_A	5103.999986680557	1851.0000001660565	2714.999994934458	1462.000004101723	797.000000005264	773.0000000402673	543.9999999056042	488.0000001478563	650.0000000379281	969.9999999499169	1243.9999998873848	1485.9999994452373
C1_05550C_A	1	1	1	1	3.0000000005798393	2	22.999999999091077	16.99999999705012	5.000000000390373	1	1	2
C1_05560W_A	4623.999991985041	2552.99999574035	3256.9999900758953	3560.9999991038517	2048	2561.000004264853	1680.000002717771	1717.9999986442863	4350.00001319612	2362.9999934912103	2007.999994501159	2859.9999966978135
C1_05600W_A	574.0000001290332	463.99999995897025	577.000000141788	917.99999973669	995.9999999529992	810.9999998778616	2569.9999927297267	2650.9999910562515	1927.0000049477844	943.9999997632362	1085.0000020066273	1141.0000029352111
C1_05610W_A	835.9999999531311	770.0000002229559	889.0000001048967	905.0000000184627	749.9999998007668	726.0000000021382	1117.9999977967025	1256.999996148473	1264.000001597109	611.0000000767706	552.9999999100341	543.9999999056042
C1_05620C_A	55.00000001812143	55.00000001812143	66.99999997874063	196.99999993768185	339.9999999675477	257.99999992430855	570.9999998563914	554.9999999086467	323.000000068526	92.99999999303601	92.99999999303601	89.00000000207294
C1_05630C_A	8674.00001284779	9500.000012473956	11850.00001089984	10668.00000332068	5317.999993152346	5523.999983696158	6053.000017998382	6444.00000577729	6686.000001773099	2350.9999940470757	2362.9999934912103	2868.999994494126
C1_05640C_A	490.99999989289887	673.0000001817823	690.0000001599669	1319.0000006842831	810.0000001280172	994.9999997027394	1525.0000028142765	1673.9999970407628	2076.9999987839888	767.0000002642627	806.0000002637139	1007.9999996507117
C1_05650W_A	616.9999999360979	518.0000001125429	669.0000001662604	656.9999998532114	404.00000006950546	425.9999999333144	1562.0000020116722	1583.9999999125923	1595.0000014900527	582.0000000369993	656.0000001736593	715.0000001656539
C1_05660C_A	3530.0000045056936	3643.9999903966705	4104.000012496508	5008.000010647741	5029.9999836381	4629.000008689178	6114.9999855262595	6198.000001777672	4498.999995075792	4032.999998865388	4657.999986404463	4750.999995353889
C1_05670W_A	5786.00000830344	2898.000000890013	3574.0000023745242	2337.000001971684	1999.9999935369742	2237.999998485357	2868.000002580543	2889.0000028743602	4649.999997154756	3999.9999870739484	3510.000011697795	4063.000002165456
C1_05680C_A	3435.9999972885726	2789.000001878456	3056.000004160792	2690.0000047658573	1990.0000063022937	2539.0000006203563	2310.9999928434668	2525.999993368413	6802.999982213518	2689.000000236948	2107.9999976077756	3974.0000075759663
C1_05690C_A	13.999999999441007	5.000000000390373	5.000000000390373	2	39.0000000037238	22.000000005530943	39.0000000037238	41.00000001085368	35.999999988962855	6.0000000011596795	8.999999997240714	11.000000002765471
C1_05700W_A	844.0000001713016	383.00000001992186	491.9999998843096	278.00000005327877	187.00000001456436	193.99999997483687	1252.0000026619352	1380.9999959240395	1597.9999967568297	1345.0000023829286	1386.9999977660998	1640.9999960033113
C1_05710C_A	42.000000006440764	53.00000001604665	48.99999999608705	64.99999999871798	12.000000002319359	16.99999999705012	110.99999997306304	106.99999997024823	128.99999996215428	26.999999996940687	22.999999999091077	30.00000000814063
C1_05720W_A	36073.00002611263	43476.999864258265	43696.0000373967	28718.000020231284	15478.999992840061	13083.00003806242	4958.999999953699	5378.999986616651	11376.000003001007	3335.0000090802646	1827.0000017381203	3197.0000027023575
C1_05730W_A	6.0000000011596795	4	11.000000002765471	12.999999998728633	17.999999994481428	12.000000002319359	84.99999999188698	86.00000001775814	25.000000003903725	3.0000000005798393	5.000000000390373	8
C1_05740C_A	117.00000003378518	195.9999999843482	134.99999999524354	486.9999999722045	486.00000013280044	548.0000000149936	616.0000001302707	592.0000001522579	675.0000000289178	370.0000001240489	332.9999999835512	336.9999999575197
C1_05750C_A	963.000000104491	1027.0000026209375	1121.9999995265352	1387.9999975194849	1260.0000014084949	1313.9999997064228	2735.999990734135	2768.0000045342535	2267.9999922305306	816.9999999174996	1007.9999996507117	944.9999999289722
C1_05760C_A	98.99999999453708	142.00000004875258	97.9999999921741	17.999999994481428	40.00000000312297	21.000000003220382	12.999999998728633	16	8.999999997240714	25.000000003903725	10.000000000780746	15.000000004070316
C1_05770C_A	1287.0000015872768	897.0000000501994	1014.9999999489664	561.0000001521232	312.0000000297904	354.9999999035305	1006.9999999952644	1075.9999980932023	1739.999999112219	984.9999997653124	972.0000002656009	1039.0000007891647
C1_05780W_A	1872.0000005405618	1993.9999939210977	2123.0000060254465	2484.000003063934	2325.9999976247886	1982.0000038652533	2438.999995272811	2500.0000007807453	2275.9999963611294	2637.000007558876	2486.999996178371	2780.0000046037308
C1_05790W_A	516.999999887141	669.0000001662604	636.9999998868345	730.0000001177056	590.9999999272742	618.9999999080678	701.9999998518036	694.000000202875	1615.0000004687208	609.9999998096263	453.99999990845237	738.9999999251359
C1_05800C_A	244.00000007392816	291.00000001849963	280.99999995696913	1120.9999978201336	1660.0000043329212	1854.0000017663224	1728.9999956349025	1745.9999956075237	2226.0000041012113	1772.9999988955572	1509.9999955910391	2530.000000733606
C1_05810W_A	928.9999997535965	982.9999997679405	1075.9999980932023	2402.9999947867936	2738.99999866082	2728.0000018451988	4593.0000056638455	4643.000014267735	5021.999988611959	3146.0000099967433	3086.000007335377	4038.9999980316243
C1_05820C_A	396.99999996066083	329.9999999437725	376.99999992979366	469.0000001575442	497.9999999764996	353.9999999796346	776.9999997804172	849.9999999852329	715.0000001656539	558.000000066066	520.9999998994223	438.000000121083
C1_05830W_A	4	3.0000000005798393	4	2	11.000000002765471	6.999999999720504	73.00000000607109	81.0000000064777	60.00000001628126	37.00000000951612	96.00000001855484	25.000000003903725
C1_05840W_A	395.9999999781481	228.999999984612	438.000000121083	237.99999994919884	506.0000001072154	425.9999999333144	2575.000005429626	2726.000006036619	735.0000001407512	361.999999979122	317.999999937322	512
C1_05850W_A	1528.9999985577892	1526.0000033482522	1615.0000004687208	1788.99999745555	2436.0000035351713	2083.9999967086515	2311.9999959925203	2428.0000063015427	1872.9999944914034	3399.0000081478456	2697.000007037231	3260.0000019920267
C1_05860W_A	367.99999998545724	325.00000001896404	405.99999994788817	320.99999997278763	348.000000036489	269.0000000826704	1312.9999991873822	1355.0000035302874	1415.9999999185384	1331.000003771603	1161.9999972578657	1231.9999994065838
C1_05870W_A	556.0000001065575	294.00000003334645	593.0000001866088	435.0000000795738	575.9999998234052	460.000000017736	1972.9999990104768	1965.0000038872877	1047.9999988831687	411.0000000906831	414.9999999326059	441.000000135256
C1_05880W_A	495.00000001133213	524.000000168002	702.9999999646551	2439.9999958559465	5519.99999362739	4441.000012414304	11678.999999445958	12081.999989644306	6892.000018034063	14891.99999121039	9953.000012517534	16268.000051169523
C1_05890W_A	8	15.000000004070316	8.999999997240714	12.999999998728633	8.999999997240714	10.000000000780746	55.99999999776403	37.99999998831613	75.99999997663225	4	4	6.0000000011596795
C1_05900W_A	775.9999998993475	861.9999999467648	958.9999999879477	1050.9999971135617	1515.0000017218654	1121.9999995265352	2280.9999979254208	2487.9999997747695	1600.0000002498375	5239.0000120959685	3878.9999985711866	5105.9999914807
C1_05910W_A	1467.0000043994996	863.9999999021026	1105.9999998200683	785.999999859108	1372.9999998600056	1029.0000022153722	1318.0000045604836	1298.0000018001856	1424.9999961088513	4135.999999097128	3094.999991200818	3765.00000115012
C1_05920W_A	16	8	6.999999999720504	17.999999994481428	11.000000002765471	11.000000002765471	62.99999997816952	78.9999999903021	66.99999997874063	25.000000003903725	33.99999999410024	41.00000001085368
C1_05930C_A	1102.0000010914193	1187.999999340603	1335.000003169407	1681.000000890002	1648.000003217628	1286.0000023818338	1798.9999984394371	1787.9999985334582	1697.9999958182016	1144.0000025546099	1410.0000026523421	1190.000001488593
C1_05940W_A	5363.000007346967	5594.000005908516	6536.999991676076	3977.0000088069	6619.999992224194	5712.999981847798	4007.999991123284	4035.00000513182	3193.000005377916	2579.00000395206	2249.0000065819104	2686.0000010659846
C1_05950C_A	625.0000001951863	1130.0000021127953	1038.0000011814825	930.0000000029697	231.99999997948512	352.0000000884951	804.9999999988959	773.9999999225241	618.9999999080678	718.0000000880635	774.9999999131901	672.0000001030522
C1_05960W_A	3340.0000061086193	3023.9999911523073	3334.000002342342	3400.9999983313396	708.9999998822916	1069.9999990443541	310.9999999718462	314.999999915441	270.9999999335276	149.99999994844222	92.99999999303601	82.00000002170736
C1_05970W_A	5.000000000390373	5.000000000390373	5.000000000390373	6.0000000011596795	10.000000000780746	6.999999999720504	84.00000001288153	84.99999999188698	96.00000001855484	6.0000000011596795	11.000000002765471	6.0000000011596795
C1_05980W_A	547.0000000786526	689.000000141224	743.0000002376271	970.9999997178642	1029.0000022153722	1047.9999988831687	2576.9999966782734	2453.9999937694615	2029.999997083755	1004.9999999538207	1173.9999974691796	1087.0000037466782
C1_05990C_A	913.9999999632104	920.9999999416922	1065.0000036074434	963.9999998463405	254.00000004011235	309.0000000204812	1060.0000004036924	1003.0000002696219	1604.0000039414488	428.999999851455	348.9999999492834	273.0000000151662
C1_06000W_A	12.999999998728633	12.000000002319359	13.999999999441007	26.999999996940687	60.00000001628126	21.000000003220382	205.00000007027376	235.000000070857	103.99999998982906	42.000000006440764	51.000000001007656	66.99999997874063
C1_06010W_A	406.9999999248888	707.9999999592692	522.9999999104798	1109.9999990479	897.0000000501994	1001.9999998644216	2256.9999950065853	2282.0000058704222	2026.0000016835818	2726.000006036619	2496.000001968419	3065.9999964747826
C1_06020W_A	1555.9999946222074	1307.0000038090996	1343.9999974113348	1310.9999997984883	1177.9999968723246	1083.9999989827388	2085.0000024105766	1990.0000063022937	1500.0000048001377	2245.000000578081	2782.9999935732335	2337.000001971684
C1_06030C_A	162.99999997389213	149.99999994844222	187.00000001456436	192.0000000371097	143.99999995585142	172.00000003551628	385.00000011147796	342.999999958914	289.0000001000237	286.0000000439322	436.00000006741556	350.0000000406771
C1_06040W_A	370.0000001240489	391.9999999686964	374.9999999003834	457.9999999692243	380.9999998697192	454.9999999728589	1104.999996722753	994.0000003015801	855.0000001343755	769.000000020348	883.0000002151556	808.0000001390109
C1_06050C_A	4022.999992678351	3741.9999915941953	4372.999990660449	2706.999995843953	2566.000008733566	2532.0000010032886	1158.9999991914437	1232.9999962371119	2820.9999988549935	2347.0000056561644	1866.99999711906	2292.0000019748973
C1_06060C_A	2012.0000002712147	2175.00000659806	2268.999994224327	2005.9999991487903	1713.9999951141265	1790.9999975345752	2140.9999994278924	2052.999996999393	2132.999999496471	1739.0000032465944	1786.0000060397342	1366.0000016190095
C1_06070W_A	794.9999999053745	1683.999996420719	1453.9999960496923	2249.0000065819104	1990.0000063022937	2279.0000011605966	1837.9999983577648	1801.0000051104328	2695.0000044088033	1609.9999966498906	1588.000003144797	1954.9999970259353
C1_06080C_A	1823.999994734515	1388.9999961667897	1347.9999988957163	1081.9999971299446	1042.9999981783292	1551.9999976471659	3033.9999994804875	2481.0000001849876	2173.0000012331593	2235.0000060872403	3429.0000025297863	2284.000007341307
C1_06090C_A	968.9999997212074	1122.9999981313624	1226.9999968847308	1566.0000029404894	1492.9999998607675	1215.9999970975157	1171.9999964075046	1158.0000016139688	966.9999996803859	1080.0000022077447	1094.9999965932184	1029.0000022153722
C1_06100C_A	12620.999969469218	17146.00002303846	16581.00002372955	102173.00015358342	139911.00018271437	140325.9995333367	45142.0000757936	44619.00000476872	34382.00003962131	61157.00008839838	61487.0000921475	92423.0000701215
C1_06110C_A	1291.9999957963744	1187.000000294627	1279.0000009914677	2098.999998120025	3217.999998386318	3146.0000099967433	5589.000001306337	5301.000017369598	3700.9999992298326	2913.9999958300345	3392.9999889204955	3309.999996112097
C1_06120C_A	80.00000000624594	98.99999999453708	89.99999997943381	127.00000002005618	190.99999999526725	227.99999997396466	352.0000000884951	294.00000003334645	274.0000000074968	189.99999995641485	247.0000000711062	205.99999997383853
C1_06130C_A	1001.9999998644216	1258.000002721194	1301.0000029598418	1151.999998848305	2163.000000057004	1851.9999958148055	5097.000007400241	5012.000002355894	2522.9999982926356	5250.999998805305	5126.999991480573	8068.000007756754
C1_06140C_A	3.0000000005798393	2	6.999999999720504	12.999999998728633	27.999999998882014	40.00000000312297	215.0000000611813	200.0000000312298	55.00000001812143	28.99999999743564	58.999999985202265	58.999999985202265
C1_06150W_A	3.0000000005798393	1	2	1	4	2	2	8	4	3.0000000005798393	2	4
C1_06160W_A	6.999999999720504	2	4	3.0000000005798393	8.999999997240714	8.999999997240714	32.99999999180078	27.999999998882014	43.00000000887907	2	3.0000000005798393	6.0000000011596795
C1_06180W_A	200.0000000312298	111.99999999552806	172.00000003551628	372.9999999340097	663.9999998403276	453.99999990845237	354.9999999035305	348.9999999492834	308.00000006513534	1064.0000033179108	727.0000000405174	858.9999999175566
C1_06190C_A	1	1	1	1	1	1	1	1	1	1	1	1
C1_06200W_A	838.9999997442204	635.999999874644	753.0000001712336	1001.9999998644216	1147.0000031675784	1070.9999964735969	1710.9999946756689	1650.0000009913788	1625.9999976613253	1138.999998651455	1083.0000017953764	1060.9999993272556
C1_06210W_A	211.0000000428254	309.0000000204812	257.99999992430855	512	359.99999991773524	535.9999998299251	690.999999814038	603.0000000417616	862.9999998929516	228.999999984612	306.0000000651895	244.00000007392816
C1_06220C_A	8	3.0000000005798393	3.0000000005798393	11.000000002765471	18.999999994158063	13.999999999441007	51.99999999491453	51.000000001007656	53.00000001604665	20.000000001561485	27.999999998882014	15.000000004070316
C1_06230C_A	180.9999999895611	325.00000001896404	320.00000002498393	297.0000000410155	371.00000009751324	320.00000002498393	735.0000001407512	673.9999999150394	475.99999989839796	391.9999999686964	520.9999998994223	462.9999999164829
C1_06250W_A	48.99999999608705	128	69.00000001060953	259.00000005627146	298.99999995894257	262.000000084001	269.9999999904869	266.00000009196935	162.0000000129554	125.00000002927791	134.99999999524354	122.9999999710774
C1_06260W_A	1	1	4	2	4	2	8	8.999999997240714	4	1	1	2
C1_06270W_A	401.9999999501422	596.9999998904216	616.0000001302707	564.9999998815131	619.9999998821457	672.0000001030522	1601.999997325315	1645.0000015705455	1226.9999968847308	1342.0000035346031	1576.0000005938539	1733.9999961276221
C1_06280C_A	25.000000003903725	17.999999994481428	33.99999999410024	18.999999994158063	24.00000000463871	16.99999999705012	146.00000001214218	122.00000003696408	91.99999999636431	30.999999991687	30.00000000814063	25.000000003903725
C1_06290C_A	1	1	1	1	2	1	1	1	2	1	1	1
C1_06300W_A	2	1	1	1	8.999999997240714	6.999999999720504	4	12.000000002319359	10.000000000780746	3.0000000005798393	4	6.999999999720504
C1_06310W_A	2	1	1	2	2	1	6.999999999720504	6.999999999720504	4	1	1	1
C1_06320W_A	81.0000000064777	211.0000000428254	148.99999995226847	280.0000000106811	309.9999999410729	331.9999999201638	259.00000005627146	261.00000007781273	205.99999997383853	420.00000009719906	389.00000000372324	361.0000000282326
C1_06330W_A	1	1	1	1	1	1	3.0000000005798393	1	2	1	1	1
C1_06340W_A	11.000000002765471	12.999999998728633	20.000000001561485	17.999999994481428	6.999999999720504	6.999999999720504	60.00000001628126	41.00000001085368	70.00000000267023	15.000000004070316	12.999999998728633	13.999999999441007
C1_06350W_A	709.999999807061	532.0000001839387	580.9999998370885	579.0000000043199	1011.0000000679648	866.9999998666859	740.0000002480978	757.9999999101078	737.9999999691047	463.99999995897025	497.0000001507901	595.9999998090739
C1_06360W_A	675.9999998677778	595.9999998090739	821.0000001264459	556.0000001065575	672.0000001030522	669.0000001662604	651.9999998955685	708.9999998822916	711.0000001875629	708.9999998822916	697.0000000635677	801.999999747108
C1_06370C_A	2	1	2	2	26.999999996940687	18.999999994158063	18.999999994158063	33.99999999410024	15.000000004070316	4	8	6.999999999720504
C1_06380C_A	183.99999999272862	162.0000000129554	195.9999999843482	325.99999994778426	328.00000008682963	319.0000000519907	601.000000120315	631.9999999224165	651.9999998955685	212.0000000641866	196.99999993768185	264.99999991723905
C1_06390W_A	446.000000024637	391.9999999686964	471.9999998816181	416.99999987147334	568.9999998790839	831.9999999186325	1888.0000008351346	1657.999998281026	1372.9999998600056	679.9999999350954	1266.0000005016443	898.0000001611224
C1_06400C_A	1260.0000014084949	1585.0000054637812	1339.0000043396203	2240.9999945471554	2476.999994426237	2216.000006068503	4024.0000005424295	4246.9999901459305	2898.000000890013	1620.0000025018314	1750.0000039790395	1798.0000055902474
C1_06410W_A	266.00000009196935	266.00000009196935	298.99999995894257	286.0000000439322	342.999999958914	314.0000000235872	539.0000000924656	549.9999998429242	492.99999987085977	353.9999999796346	380.9999998697192	385.999999928274
C1_06420C_A	793.9999999213217	787.0000002686693	964.9999998960261	878.000000282773	1065.9999979612594	892.9999999249659	1049.9999981415624	1123.9999998278765	1095.999997750919	832.9999997889363	822.0000001813662	897.0000000501994
C1_06430C_A	5.000000000390373	2	4	4	3.0000000005798393	2	2	16.99999999705012	8	2	2	4
C1_06440C_A	371.00000009751324	541.9999998670552	488.0000001478563	1014.9999999489664	556.9999998687193	727.0000000405174	1209.9999981867497	1147.0000031675784	1345.9999956986835	266.00000009196935	411.99999994767705	420.00000009719906
C1_06450C_A	33469.9999866859	39728.99999908669	37843.99987073101	24231.99995304796	12342.000006449569	8632.999981129495	1750.0000039790395	1803.9999959293498	6752.999989817748	3222.999993164934	1827.0000017381203	2898.000000890013
C1_06460C_A	26054.99992200068	32276.999944749863	30971.000097878677	21386.00002772572	14718.00000735793	11893.00000625009	2324.999998577378	2321.000004272183	6838.999980915064	5207.999988572338	3816.000010565618	5833.999996367929
C1_06470W_A	10917.000026009418	12871.000033276554	12360.999991689556	7975.999975684391	5313.000009305901	4953.000014987744	1449.9999950728816	1564.9999980257292	4883.999983115988	1932.9999970372673	1332.0000027040214	2148.0000029994794
C1_06480C_A	1191.9999996181477	1633.0000050237581	1243.9999998873848	1161.9999972578657	861.9999999467648	1187.000000294627	1896.0000014479147	1657.0000031912864	1787.0000011872621	1905.9999948344257	2301.000002832456	2175.00000659806
C1_06490C_A	1	3.0000000005798393	1	6.999999999720504	6.0000000011596795	5.000000000390373	21.000000003220382	16	12.000000002319359	2	1	6.0000000011596795
C1_06500W_A	514.9999999748048	599.0000000876951	672.0000001030522	902.9999996990249	1000.0000002342233	831.0000001322825	1151.0000014901298	1236.9999957331465	962.0000001533379	985.9999997417195	862.9999998929516	849.9999999852329
C1_06510C_A	920.000000035472	821.0000001264459	973.0000001476257	2216.9999925203742	2962.9999980257217	2589.0000001792555	4564.0000117408445	4551.999992722259	4067.000012792381	3814.000004460503	3111.999989244415	5021.000001155931
C1_06520C_A	1321.9999986184416	632.99999981206	907.0000002964105	823.9999998953541	1161.9999972578657	1031.0000018808414	2694.000008473417	2745.999999720011	2261.000005091022	874.0000003025432	1173.0000016029446	945.9999997774528
C1_06530C_A	1336.9999999134868	1555.0000053698552	1428.9999989145854	2667.00000083017	2472.999992474975	2178.0000019370523	3581.9999950691504	3526.0000016615027	3309.0000084576486	2998.0000042644597	2798.999996948357	3278.0000020461534
C1_06540C_A	675.9999998677778	748.0000000582579	841.9999999612495	1044.000002482188	709.999999807061	790.999999740778	1515.0000017218654	1423.9999990461251	1374.0000011256234	1001.0000001137945	1031.0000018808414	1267.0000007545557
C1_06550W_A	8249.999977008678	5850.99998856616	7192.0000223609895	4834.999985373954	4286.999994600828	5006.000014961032	5120.999986692897	5457.000006155485	6942.000000824525	1823.0000050049782	2389.000002556203	1901.0000044161106
C1_06560W_A	1040.9999976192528	767.0000002642627	941.0000001770618	611.0000000767706	352.9999999336474	338.99999996796225	662.0000000884609	642.9999998538359	911.9999998958587	468.00000013514045	483.9999999078782	398.0000001258946
C1_06570W_A	111.99999999552806	133.99999995748126	127.00000002005618	88.00000002212377	43.00000000887907	26.999999996940687	173.000000043562	162.0000000129554	331.9999999201638	57.99999999487128	42.000000006440764	58.999999985202265
C1_06580W_A	44486.99992037871	50858.000054607575	51729.99996087634	37062.99994658911	20348.000016041664	20173.99996878381	4550.000000083824	4893.000008706019	14221.000036599384	6812.000001517829	5123.999998786578	9041.999985465933
C1_06590C_A	2516.000005442388	2462.0000059993718	2839.999991354095	2497.999997215853	2204.9999993200454	1795.9999940977827	3058.9999966960863	3270.9999907431798	3216.99999854449	2771.000008678893	2383.000006292795	2549.9999969135106
C1_06600W_A	6499.999987370396	5873.999998677352	5861.999989071776	6644.000009383808	6541.9999814863595	4853.999989397898	9137.000000467937	10035.000026084133	10307.000026458913	7661.000021725546	6625.00000355756	6616.99998065947
C1_06610C_A	128.99999996215428	50.00000000780745	256	60.00000001628126	251.99999991267808	200.99999997507123	895.9999999642245	923.9999997335283	1215.9999970975157	771.000000045407	436.00000006741556	901.9999998403314
C1_06620C_A	12.000000002319359	8	17.999999994481428	4	32	15.000000004070316	77.00000001628383	70.00000000267023	50.00000000780745	5.000000000390373	8	10.000000000780746
C1_06630W_A	491.9999998843096	901.0000001164501	734.0000000797686	2074.999998386754	2099.999996283125	1858.000004658663	2169.0000034995883	2189.9999931864368	1476.9999992170256	1374.999996855431	1502.9999959199306	1399.000002749376
C1_06640C_A	697.0000000635677	940.0000002834286	937.000000221351	727.0000000405174	480.0000001302501	599.9999997937692	534.9999998930108	547.0000000786526	1199.9999995875385	462.9999999164829	463.99999995897025	639.0000000234772
C1_06650W_A	1604.0000039414488	1187.000000294627	1571.00000512431	1311.9999958002727	1029.0000022153722	1006.0000001356074	1214.0000031507714	1231.9999994065838	1624.000003168566	712.9999997806245	520.9999998994223	595.9999998090739
C1_06660W_A	2539.0000006203563	1612.0000016447812	2004.9999981345497	2521.999999426234	1415.0000022369716	1555.0000053698552	2623.9999916005454	2687.0000074254235	4026.000008591342	4205.000014158056	3231.0000106034936	4162.999990938678
C1_06670W_A	1462.999995803267	1312.9999991873822	1426.0000035149608	958.0000001751862	1260.0000014084949	1017.0000001004521	2162.0000033948177	2274.0000017460584	2000.9999973567603	1472.00000402308	1365.0000039669872	1421.000000745833
C1_06680W_A	669.0000001662604	500.9999999322108	603.9999998639022	560.0000000213622	323.000000068526	378.9999999550539	1342.0000035346031	1399.000002749376	1355.0000035302874	1029.0000022153722	1161.0000025224156	1250.0000003903726
C1_06690W_A	391.9999999686964	401.9999999501422	390.9999999167014	371.00000009751324	86.00000001775814	78.9999999903021	286.0000000439322	332.9999999835512	390.0000000676872	508.0000000802244	469.0000001575442	446.000000024637
C1_06700W_A	1144.9999976314941	924.9999997411791	1104.999996722753	905.9999999709645	205.99999997383853	221.99999994612608	735.0000001407512	732.9999999320132	1061.9999994080442	1279.0000009914677	1224.9999966970381	1098.9999992769053
C1_06710W_A	787.9999997507269	812.9999999577201	878.9999999126268	826.9999999018193	694.000000202875	603.0000000417616	1467.0000043994996	1579.9999966438816	1526.0000033482522	1150.000003322602	1029.0000022153722	1125.000003037752
C1_06720C_A	791.9999999562962	677.0000001994375	771.999999856548	690.999999814038	465.00000000148486	480.0000001302501	603.9999998639022	628.0000000471744	1069.0000016890576	633.9999999387371	675.9999998677778	593.0000001866088
C1_06730W_A	923.9999997335283	1242.000001531967	1093.0000032790083	1377.9999974169773	1394.0000039921242	1365.0000039669872	1434.0000012902715	1573.0000049983717	1470.9999987205508	1777.0000048915656	1476.9999992170256	1893.0000056372876
C1_06740C_A	310.9999999718462	541.0000000649429	513.9999999309256	808.9999997588872	259.9999999948721	313.00000001461893	398.99999993850685	394.99999998234983	633.9999999387371	286.0000000439322	287.0000000645166	312.0000000297904
C1_06750W_A	78.9999999903021	71.99999997792571	64	334.9999999198582	274.0000000074968	255.0000000249472	561.0000001521232	595.9999998090739	664.9999998208995	778.9999999667006	614.999999903403	803.9999999002844
C1_06760C_A	483.0000000549814	886.0000002732763	944.9999999289722	1664.9999977395705	725.0000000490986	715.0000001656539	1108.999999875694	1197.000002535968	1170.9999995931767	244.00000007392816	262.99999994671407	348.9999999492834
C1_06770W_A	778.9999999667006	914.9999998912901	913.0000000099847	1474.0000009245662	1171.9999964075046	1178.9999975648768	2175.00000659806	2409.0000029413864	2095.9999977663374	1057.9999984496797	1086.0000016527833	1153.0000018767005
C1_06780W_A	5247.999983201091	2296.0000052905307	3901.999992943472	1464.0000017412979	1929.000002608506	1796.9999956280665	1929.999997116504	1969.9999940686243	2043.0000017938758	2004.9999981345497	2072.000003322574	1518.9999952597989
C1_06790C_A	748.9999997618319	1489.0000014634102	1392.9999974883506	1228.000003940833	1037.000000853045	886.0000002732763	1449.9999950728816	1520.0000017584855	1423.9999990461251	849.0000002630288	731.9999998558814	787.0000002686693
C1_06800W_A	287.0000000645166	502.0000000171294	478.00000000637846	880.0000002899435	539.0000000924656	803.9999999002844	1462.000004101723	1377.9999974169773	1470.9999987205508	1113.0000020506056	1231.9999994065838	1332.0000027040214
C1_06810W_A	1343.0000005329923	1662.9999962107524	1310.0000032463518	751.0000002528479	1089.0000009685261	923.0000002266253	3977.9999977010852	4202.000009690103	10335.999966370995	17090.000040708357	16131.999995461552	15231.000048027603
C1_06820W_A	371.00000009751324	894.9999999059412	541.0000000649429	3505.0000026773223	3973.0000052651344	2847.9999980922503	1725.0000041216313	1816.0000034100756	1582.9999998494773	1634.9999995631772	1493.9999971115726	1590.9999996349216
C1_06830W_A	2	1	2	1	2	4	6.999999999720504	6.0000000011596795	6.0000000011596795	2	2	2
C1_06840C_A	1158.0000016139688	620.9999999050954	1038.0000011814825	270.9999999335276	205.00000007027376	179.99999995886762	535.9999998299251	515.9999998486171	641.0000001693958	245.9999999421548	262.99999994671407	208.99999998828264
C1_06850W_A	5054.000003696626	3081.0000063227203	3964.0000077305067	1475.0000008827678	1699.000003316022	1360.0000036409117	1303.0000012932196	1351.0000006314565	973.999999944409	1168.999996328049	1094.9999965932184	1094.9999965932184
C1_06860W_A	2	2	3.0000000005798393	5.000000000390373	5.000000000390373	6.999999999720504	35.999999988962855	37.00000000951612	40.00000000312297	3.0000000005798393	5.000000000390373	5.000000000390373
C1_06870C_A	472.9999998887264	185.99999998607203	320.00000002498393	1372.000003639648	51.000000001007656	69.00000001060953	78.9999999903021	71.99999997792571	336.9999999575197	160.00000001249188	90.99999998746696	73.00000000607109
