gene_name	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean
C4_01730C_A	1232.3333354977726	1431.000003246798	1991.3333311391818	1198.3333295079026
C4_01740W_A	323.000000068526	315.666666721974	530.3333334767369	125.66666670608117
C4_01750C_A	231144.00028146384	320224.33232607326	21308.66662713853	144694.6665999957
C4_01760W_A	3840.666661986418	3939.6666563925664	1726.666664449221	1885.3333279907633
C4_01770W_A	3922.9999997903624	7026.333357020607	3078.000007833788	5894.000019920459
C4_01780C_A	811.6666665268319	1122.6666648416642	1675.333327341851	1770.3333291959534
C4_01790W_A	539.9999999809738	576.6666667454382	1802.6666722132202	666.9999999146611
C4_01800W_A	169.33333332734622	301.33333339724055	27.333333335286145	161.66666673913133
C4_01820C_A	2229.333331232209	2083.6666717828084	2820.9999988549935	1992.9999933151207
C4_01830C_A	1110.6666707897111	455.9999999479293	1392.0000040054	1079.666665114529
C4_01840C_A	5073.00001712055	4086.3333387290195	5167.000005641347	3760.9999972879978
C4_01850C_A	44.999999989716905	44.999999989716905	168.99999996694444	50.00000000780745
C4_01860C_A	168.6666666698053	68.66666669227043	251.99999991267808	178.66666669928472
C4_01870C_A	2211.66666737737	2241.6666641647407	5190.999991393898	3006.66667204024
C4_01880W_A	1571.6666722865325	1386.666664448975	2789.6666639204527	1383.6666706157444
C4_01890C_A	1247.3333311549	1885.9999991174634	2734.6666747061718	2859.3333335029856
C4_01900C_A	26628.66662577052	15529.666632476168	18591.33332396319	15502.333348351573
C4_01910W_A	659.6666665174415	380.66666676121054	763.0000000875121	738.6666664987127
C4_01920W_A	886.6666668710818	689.000000141224	2212.6666615178037	1722.333336074721
C4_01930C_A	220.99999994003835	217.66666669302833	716.6666667880405	512.6666665811433
C4_01940W_A	23.666666670217815	30.999999991687	59.666666685563015	11.000000002765471
C4_01950W_A	2458.3333277054535	1473.3333297001423	3366.666662453679	2846.000006852199
C4_01960C_A	972.0000002656009	831.333333270804	1092.3333357398496	1147.0000031675784
C4_01970W_A	1709.6666722883556	645.6666667194334	1048.3333325736246	1240.0000040618042
C4_01980C_A	4238.999996899866	2695.9999977914326	3993.6666743491337	4558.666677055424
C4_01990W_A	118.66666672874813	151.33333327356772	381.9999999905345	128.99999996215428
C4_02000C_A	1410.6666653047196	1506.666670236859	2763.6666599258438	2129.666661391777
C4_02010C_A	181.99999997493393	512.6666665811433	428.33333322642477	374.6666667965759
C4_02020W_A	1582.3333292661346	405.6666666687553	1570.666663281556	650.6666667380479
C4_02030W_A	98.99999999453708	117.99999997040453	512.6666665811433	192.6666666961106
C4_02040W_A	743.6666669125544	449.33333318984546	1525.3333375019447	1863.0000013666993
C4_02050W_A	1988.9999988505426	1730.6666699320165	1846.3333302078988	835.6666666013384
C4_02060C_A	3474.0000031053664	4162.999990938678	7607.33335338358	5008.000010647741
C4_02070W_A	293.66666662610714	173.6666667199511	718.6666666510505	495.33333339601353
C4_02080W_A	176.3333332853149	84.99999999188698	390.0000000676872	186.33333331757183
C4_02090C_A	869.3333330260671	778.0000000074465	1019.3333328813914	670.3333335265326
C4_02100C_A	1103.3333325888864	514.9999999748048	720.6666666599262	497.0000001507901
C4_02110W_A	1296.3333344897196	784.3333330597961	1050.6666675877634	507.6666667489607
C4_02120W_A	2822.3333274568763	2059.6666704044796	6060.666658446978	8302.000019544565
C4_02130W_A	518.6666665713833	400.999999873554	890.000000090216	493.66666681459543
C4_02140C_A	1988.9999988505426	1470.6666718958988	2439.6666675119095	973.6666665937626
C4_02150C_A	115.00000000443393	122.00000003696408	615.3333333654847	218.333333226844
C4_02160C_A	800.6666666752814	1204.3333344091252	1769.333327631715	1834.6666616041268
C4_02170C_A	224.99999996615136	648.0000000518221	783.3333334792791	903.9999997398413
C4_02180C_A	49.66666667558289	45.999999998182155	363.0000000010691	191.33333333936343
C4_02190C_A	7.333333333759595	4	26.666666663594523	2.333333332789181
C4_02200C_A	119.33333328841046	67.6666666918057	296.00000007612897	63.666666652783576
C4_02210W_A	16	8.33333333302391	83.33333333674531	13.666666667643073
C4_02220C_A	9.666666663943507	33.33333333209563	263.9999999344062	154.66666673030286
C4_02230C_A	4.333333332071998	3.6666666668797974	7.333333333759595	2.333333332789181
C4_02240C_A	1	3.6666666668797974	8.666666664143996	2.666666666151254
C4_02250C_A	6950.333309988607	4039.6666709117735	5131.333328904452	4026.666656922238
C4_02260C_A	304.6666665955176	681.9999999885732	626.0000000292379	142.33333334326477
C4_02270C_A	10741.000031517504	8819.999997280182	11029.666661352521	6489.333339822485
C4_02280W_A	2947.666660764893	3536.3333243980223	2847.0000044553904	1961.3333326078082
C4_02290W_A	3230.666669510188	1473.3333297001423	1489.6666680359888	1640.3333328683234
C4_02300W_A	1813.333339094309	2090.3333282271287	1654.000000950104	2451.99999372716
C4_02310W_A	827.6666669789371	1422.3333289166076	2168.6666721984993	2021.9999973328422
C4_02320C_A	15208.666686959594	22878.66672885665	40475.999895091314	34014.33326923463
C4_02330C_A	195.33333323840918	98.99999999453708	326.99999988710493	304.3333332778401
C4_02340W_A	1701.666672512287	1310.3333354196484	7970.333354442522	9050.999988281663
C4_02360W_A	753.3333335519177	192.6666666961106	2890.666665398921	10387.666635747364
C4_02370C_A	36372.66665178515	26563.333407017893	17489.000004862984	21337.33327558771
C4_02380W_A	1.333333333075627	4.666666665578362	8.999999997240714	1.333333333075627
C4_02390W_A	37351.99991605832	24999.99992311592	21312.333310147904	28581.666755792
C4_02400C_A	609.0000000395395	635.999999874644	564.6666668189038	271.6666667801613
C4_02410C_A	9625.666674501508	5770.333350426464	21337.000061463157	42125.333281263345
C4_02420C_A	398.3333332927588	394.99999998234983	990.9999998719	705.3333331412596
C4_02430W_A	1240.0000040618042	1561.6666646907438	1929.999997116504	862.6666665044112
C4_02440C_A	6746.333344086964	3675.3333451285876	822.0000001813662	347.3333331991491
C4_02450W_A	606.6666665132215	589.9999998980868	540.333333409593	239.00000000318923
C4_02460W_A	210.66666674611093	134.66666666380675	586.9999999552222	592.6666666220474
C4_02470C_A	5009.66667640608	6468.66668191883	12506.666695433903	7922.333339997332
C4_02480C_A	582.9999999189782	669.3333332268041	1225.99999686358	482.6666665455397
C4_02490W_A	360.3333333299631	430.33333315852855	949.9999998562448	376.99999992979366
C4_02500C_A	231.99999997948512	794.9999999053745	1267.6666641102051	1455.333329026296
C4_02510W_A	529.6666668034758	810.9999998778616	1162.6666633981251	1138.6666675353827
C4_02520C_A	447.6666667578059	474.0000000334269	871.3333332884729	618.9999999080678
C4_02530W_A	195.9999999843482	242.66666675454633	647.6666667276364	402.33333332388906
C4_02540W_A	305.33333325380113	152.66666673272113	497.33333314922186	627.3333333301238
C4_02550C_A	2075.6666621258273	2803.000001879759	2948.3333397571437	3009.3333281797154
C4_02560C_A	21.333333329210035	15.666666667139252	57.33333333409073	15.000000004070316
C4_02570C_A	359.99999991773524	277.6666667351083	793.9999999213217	103.99999998982906
C4_02580W_A	61.00000001848204	47.33333334043563	94.99999997820743	53.999999993881374
C4_02590C_A	544.666666883927	825.6666669383944	1417.3333325376232	1607.3333278949092
C4_02600C_A	871.6666664170461	1491.3333329839763	1944.6666664280522	2451.000001925131
C4_02610C_A	137.66666669545688	167.66666665686125	469.3333333606142	487.3333332552078
C4_02620C_A	2886.9999955255416	1321.6666667855911	8777.666670811532	10775.333339976436
C4_02630C_A	580.6666667158876	1272.0000041577043	656.9999998532114	1142.3333366604834
C4_02640C_A	63.3333333504632	300.3333333141017	793.9999999213217	360.3333333299631
C4_02650C_A	1	2	24.00000000463871	3.6666666668797974
C4_02660W_A	27.999999998882014	16	72.66666666385761	17.999999994481428
C4_02670W_A	397.6666666738133	436.33333326556027	1150.3333351557892	797.000000005264
C4_02680C_A	102.99999998691926	98.66666667297272	135.99999997640097	82.66666668582101
C4_02690W_A	899.6666668252516	629.3333334900742	1352.3333366280658	525.3333334297484
C4_02700W_A	363.0000000010691	850.666666640892	1699.3333365124006	855.9999997619863
C4_02710C_A	2097.000005673717	2849.333329504475	2936.6666603837202	2940.6666577570677
C4_02720C_A	512.6666665811433	708.6666667600219	1211.9999970823933	1624.999996842599
C4_02730C_A	1	3.0000000005798393	17.999999994481428	4.333333332071998
C4_02740W_A	692.6666665787782	1342.3333368460985	4312.666676552474	5927.9999905253835
C4_02750W_A	47.33333334043563	73.66666668350302	210.66666674611093	57.33333333409073
C4_02760C_A	512	476.6666666849721	1811.666667679411	928.9999997535965
C4_02770C_A	596.6666669022144	4206.333343624758	4622.666665123283	4612.3333173764495
C4_02780W_A	4833.333336454047	11509.999975909315	13449.66669123779	11437.999998388297
C4_02790C_A	808.9999997588872	1453.666662273056	1748.999995245725	1004.9999999538207
C4_02800W_A	472.66666682446515	1492.6666644613974	2772.333341097796	1173.6666657376434
C4_02820W_A	20.000000001561485	51.99999999491453	159.66666666500396	54.33333331412919
C4_02830C_A	1347.0000042367085	3000.9999925150773	5456.333342696071	3365.000001171633
C4_02840C_A	599.9999997937692	404.33333322140936	683.6666667810163	491.9999998843096
C4_02850W_A	1393.6666692527103	1620.666669691233	2191.000001533536	1123.9999998278765
C4_02860W_A	2044.3333263622335	1098.0000007571186	2146.333327505903	1562.0000020116722
C4_02870C_A	9118.999999159028	7961.33331868349	5398.666678060143	3288.666663764059
C4_02880C_A	897.0000000501994	892.9999999249659	1197.6666672635442	1027.6666642547232
C4_02890C_A	3353.6666762106934	2035.000001193881	1407.666665612747	1968.0000063578073
C4_02900C_A	2365.000002906865	590.6666667346864	385.3333333922212	169.33333332734622
C4_02910W_A	3.3333333329493153	3.3333333329493153	6.33333333455185	1.6666666664746577
C4_02920W_A	1043.6666649178014	3070.333341491105	3522.3333366572647	2893.00000415172
C4_02930W_A	13.333333331797261	15.33333332976376	80.33333330500163	14.66666666751919
C4_02940W_A	6139.666684008152	5223.666655695993	12988.000006427055	10571.0000043154
C4_02950C_A	357.9999999344257	498.9999998833479	1013.333332905022	727.3333335337569
C4_02960W_A	836.6666665988267	1954.6666701721867	3595.000011645327	1423.9999990461251
C4_02970C_A	2456.3333374201125	2706.999995843953	5571.333334096969	3028.6666680614794
C4_02980W_A	6712.3333509691265	4781.333326217091	6497.666669825124	3713.3333294564486
C4_02990C_A	1226.666666476873	1014.9999999489664	6347.999987524919	6329.666662224446
C4_03000C_A	220.99999994003835	86.66666664820642	68.33333334355044	299.6666667096026
C4_03020W_A	2334.0000069446764	2364.3333308199367	6629.666669013994	2859.3333335029856
C4_03030C_A	1069.66666402667	2632.6666634929434	2214.999994714842	1321.3333365706592
C4_03040W_A	841.9999999612495	862.9999998929516	1112.666667714443	807.666666817715
C4_03050C_A	1516.9999997402438	1130.6666636555865	2176.333340267288	1698.333332942482
C4_03070W_A	422.6666668371016	723.999999958244	918.6666666774057	879.3333330100573
C4_03080W_A	1298.6666654413723	3841.99999023844	4428.666671708504	5717.666668111085
C4_03090W_A	1204.9999990667634	1482.999997476794	1942.3333271050205	2169.0000034995883
C4_03100W_A	61.333333319055065	19.33333332788701	50.33333334715185	11.666666672943494
C4_03110W_A	2169.0000034995883	2658.999996576173	3162.3333309083664	1978.6666722903306
C4_03120C_A	1293.333336602461	1598.333334236991	2151.9999961864046	2491.6666610507273
C4_03130W_A	1418.6666717996932	1720.333327892337	2285.6666727746183	2493.3333263272907
C4_03140C_A	403.6666666741729	675.6666667857442	943.3333333345828	535.9999998299251
C4_03150W_A	782.3333334406959	997.9999997666959	1891.9999956206018	951.0000000919146
C4_03160C_A	97.9999999921741	69.33333331315194	394.6666666918909	183.33333324554013
C4_03170W_A	207.99999997965813	468.00000013514045	704.9999998601647	536.3333333324821
C4_03180W_A	4883.999983115988	2574.0000031745535	1980.999993286126	1817.33333826617
C4_03190W_A	540.6666668555029	609.0000000395395	412.99999987992555	62.333333326140355
C4_03200C_A	2208.666670708543	1375.6666644869915	1759.3333277175057	1676.6666620508115
C4_03230C_A	571.6666665323305	484.9999999749584	1016.6666669369506	777.3333330750617
C4_03250C_A	726.6666666953105	262.000000084001	393.99999987536347	277.6666667351083
C4_03270W_A	1067.6666651469536	1186.333335974055	1058.6666692923911	864.6666669480319
C4_03280W_A	5911.000019458019	4501.999995462236	5966.666681895326	6661.000015816023
C4_03290W_A	2962.9999980257217	4185.333325033543	4552.666673453556	3945.9999980209536
C4_03300C_A	51.000000001007656	37.33333332462691	140.00000000534047	82.00000002170736
C4_03310C_A	2	8.33333333302391	23.666666670217815	15.666666667139252
C4_03320W_A	945.6666669595356	765.000000222701	1135.6666655841393	1034.9999982877725
C4_03330W_A	357.66666665789904	1157.0000007157678	1953.6666649366482	1783.6666631057433
C4_03340C_A	379.33333317940526	62.333333326140355	115.99999998974256	56.33333331142669
C4_03350C_A	109.66666666559594	125.66666670608117	105.33333330004396	124.66666673869307
C4_03360C_A	6827.666662072948	1426.0000035149608	2031.3333277500979	2516.6666694949868
C4_03370C_A	665.9999999671024	228.6666667535789	429.6666667737353	341.33333326736056
C4_03380C_A	942.0000002528309	1050.3333345736269	1544.33333728103	386.99999996126206
C4_03390W_A	2317.0000018231217	1673.9999970407628	2960.3333394339456	2669.33333682134
C4_03400W_A	1370.3333372820377	682.9999998626656	647.0000000033604	405.0000000640086
C4_03410W_A	1650.0000009913788	1661.6666683201588	1557.3333353207718	673.9999999150394
C4_03420C_A	1.6666666664746577	4.333333332071998	12.6666666691037	3.0000000005798393
C4_03430W_A	86.66666664820642	37.99999998831613	525.0000001624882	1104.3333353542714
C4_03440C_A	781.3333334952158	2409.6666592610145	2046.00000036117	1431.3333282361773
C4_03450C_A	1023.3333329528646	1100.9999972798332	2343.999992815009	2350.9999940470757
C4_03460C_A	61.66666667542253	84.00000001288153	946.9999996925475	504.66666657411616
C4_03470C_A	10.333333335727627	16.333333328872115	9110.000008275794	1114.333334185869
C4_03480C_A	1	1.6666666664746577	1.333333333075627	1.333333333075627
C4_03490C_A	10.666666664605014	16.99999999705012	51.333333334267536	2.666666666151254
C4_03500C_A	25.3333333382074	19.33333332788701	38.666666682575716	24.66666666824318
C4_03510C_A	44.3333333400928	12.000000002319359	13.333333331797261	2.666666666151254
C4_03520C_A	174.33333326979817	86.00000001775814	325.00000001896404	74.99999997422111
C4_03530W_A	192.6666666961106	148.99999995226847	120.99999997696955	46.33333333325781
C4_03540C_A	314.999999915441	149.99999994844222	592.6666666220474	283.0000000329781
C4_03550W_A	805.3333335544296	1382.6666684952106	2559.3333260141985	1520.3333289741256
C4_03560W_A	1176.3333300240904	1601.333327800764	1935.3333388259787	1863.3333371958895
C4_03570W_A	12.999999998728633	67.6666666918057	7046.3333375522825	1361.666664484623
C4_03580W_A	237.00000001671359	398.99999993850685	579.3333332958899	509.3333332222689
C4_03590C_A	2147.333326394837	1503.6666666685462	3027.0000003619034	3015.000006713717
C4_03600C_A	1930.3333323049449	617.3333331026593	533.0000000889721	468.66666655251964
C4_03620C_A	170.33333330777617	98.99999999453708	230.00000000886786	101.0000000173763
C4_03670W_A	645.6666667194334	1195.999996519754	1618.3333337984106	753.6666666507997
C4_03680C_A	392.6666666369165	576.3333333648421	776.9999997804172	391.33333322784466
C4_03690C_A	424.33333328033154	497.9999999764996	549.3333331573945	946.9999996925475
C4_03700W_A	1496.333333131717	929.6666664687372	1167.333335184306	1391.3333290526762
C4_03710C_A	99.33333335116578	12.000000002319359	203.6666666528921	821.0000001264459
C4_03720C_A	2419.666666415635	57.66666667004151	586.9999999552222	280.0000000106811
C4_03730C_A	412.6666668116573	466.00000011166964	810.3333331605755	334.9999999198582
C4_03740W_A	489.00000001619014	732.9999999320132	1258.6666678525899	750.3333334721982
C4_03750C_A	452.99999998548225	486.9999999722045	758.9999997814235	144.33333333277625
C4_03760W_A	7.333333333759595	19.66666667156481	43.33333332410321	16
C4_03770W_A	236.3333332484188	201.33333324905377	512.6666665811433	293.66666662610714
C4_03780C_A	864.6666669480319	863.6666669905723	1574.666668111779	723.0000000244975
C4_03790W_A	1502.0000025879085	2049.66666558787	3713.3333294564486	2663.6666696592065
C4_03800C_A	894.6666669897407	1470.6666718958988	1393.6666692527103	956.0000000127569
C4_03810W_A	503.0000000678037	242.33333330000121	823.9999998953541	773.6666668686639
C4_03820C_A	74.00000001903224	61.00000001848204	302.9999999006692	177.3333333603712
C4_03830W_A	368.33333319096323	656.9999998532114	662.6666667396394	246.33333326076743
C4_03840C_A	348.9999999492834	672.0000001030522	970.6666670181859	547.0000000786526
C4_03850W_A	1612.999996471845	2149.3333366007546	2473.6666649861163	2788.6666629498263
C4_03860C_A	347.3333331991491	359.66666672478874	718.3333332062143	573.0000000965509
C4_03870C_A	74.66666664925383	65.66666667871856	162.33333329269234	134.66666666380675
C4_03880W_A	255.333333297264	331.00000004423043	558.000000066066	530.666666731959
C4_03890W_A	590.6666667346864	192.0000000371097	580.3333333615136	540.333333409593
C4_03900C_A	528.3333332214138	702.3333332865258	1196.66666833451	420.99999998062475
C4_03910W_A	214.6666667569171	283.6666666735866	709.3333334414845	196.6666667310028
C4_03920W_A	421.6666667074343	477.6666668186417	829.3333330979633	572.0000000878644
C4_03930C_A	120.6666667200247	299.3333333291858	284.00000009750534	280.99999995696913
C4_03940C_A	7057.666676666847	2765.9999977942207	4034.3333194108814	1505.9999951230686
C4_03950C_A	74.00000001903224	105.33333330004396	59.333333323247366	30.666666659527532
C4_03960W_A	2597.6666661583467	993.0000003246179	209.66666664368523	454.9999999728589
C4_03970W_A	2.333333332789181	7.66666666488188	11.333333329176247	1.333333333075627
C4_03990C_A	173.6666667199511	247.999999933496	368.33333319096323	302.6666667569282
C4_04000W_A	483.9999999078782	540.333333409593	873.3333335127245	1996.6666708809078
C4_04010W_A	262.99999994671407	340.66666661555234	1071.6666655567758	1140.6666636872949
C4_04020C_A	2.333333332789181	1.333333333075627	2.333333332789181	1
C4_04030W_A	5.6666666685159575	2.666666666151254	23.666666670217815	10.666666664605014
C4_04040W_A	1.333333333075627	1	2	1.333333333075627
C4_04050C_A	5208.333338376637	1489.0000014634102	214.6666667569171	386.6666665879289
C4_04060W_A	1.333333333075627	1	1.333333333075627	1
C4_04070C_A	5.000000000390373	2.333333332789181	1.6666666664746577	2
C4_04080C_A	33.66666666595169	28.99999999743564	41.00000001085368	5.333333332302507
C4_04090C_A	1149.3333346335235	2529.3333286166635	4779.999990497251	2431.6666631539156
C4_04100C_A	381.6666665970499	348.9999999492834	400.999999873554	220.3333333659344
C4_04110W_A	116.6666667385436	134.99999999524354	87.00000000912225	75.33333334931014
C4_04120C_A	835.3333335645294	719.9999998354705	1048.6666705231075	744.3333332810607
C4_04130W_A	1048.6666705231075	932.3333334916407	1431.000003246798	803.6666667327503
C4_04140W_A	155.33333334053378	74.66666664925383	599.9999997937692	781.3333334952158
C4_04150C_A	21878.666675790715	14064.999978531849	9483.333324392592	17886.333366558905
C4_04160W_A	4288.999998110551	1026.6666703236622	1514.6666679438263	1490.0000048029613
C4_04170C_A	707.3333332384101	1822.3333339921546	1482.6666646088381	1600.666669430137
C4_04180C_A	428.33333322642477	880.0000002899435	1321.6666667855911	1434.6666648414132
C4_04190C_A	11.666666672943494	43.33333332410321	75.666666689232	70.00000000267023
C4_04200C_A	1	1	1	1
C4_04210C_A	208.99999998828264	400.999999873554	975.6666668779402	595.333333168244
C4_04220W_A	273.33333337420174	149.99999994844222	271.6666667801613	281.66666677436086
C4_04230W_A	266.00000009196935	440.00000014497175	729.3333332972383	524.000000168002
C4_04240C_A	1738.3333373264745	3708.3333207194332	2715.333336566337	2959.3333279919966
C4_04250W_A	178.99999996721286	162.99999997389213	430.33333315852855	304.6666665955176
C4_04260C_A	2125.999997743716	2573.6666721472016	3746.999993950775	2159.333330229058
C4_04270W_A	106.0000000320933	96.99999998741843	468.00000013514045	190.66666665910267
C4_04280C_A	364.6666666486191	355.33333332396893	847.3333331666481	737.9999999691047
C4_04290W_A	1250.666665111264	1319.0000006842831	2462.333330615888	2630.666666662284
C4_04300C_A	283.3333332736484	280.33333322957304	376.66666677595884	244.00000007392816
C4_04310W_A	1720.0000004894516	1766.6666622377184	2962.9999980257217	1339.0000043396203
C4_04320W_A	447.6666667578059	248.99999998824964	201.66666674483417	176.3333332853149
C4_04330C_A	3110.3333410398336	2669.33333682134	5396.333327868995	2863.3333426522104
C4_04340C_A	1155.6666662808207	1006.9999999952644	1153.0000018767005	963.9999998463405
C4_04350W_A	1476.9999992170256	883.9999997601539	1004.9999999538207	897.6666668032328
C4_04360W_A	38.33333332740226	87.66666669272638	302.9999999006692	98.33333329734192
C4_04370C_A	377.6666666406565	525.9999998934281	850.3333334032867	1031.6666642493028
C4_04380C_A	64.66666669060369	36.333333331928806	124.66666673869307	95.66666666968172
C4_04390W_A	12126.666651387937	4282.3333245429485	692.9999999340889	450.66666680379217
C4_04400C_A	1.333333333075627	1.6666666664746577	2.333333332789181	1
C4_04410C_A	3996.000006114593	1822.666670602206	1938.3333391919853	516.6666668670583
C4_04420W_A	609.6666666550198	1199.3333328924662	1525.3333375019447	1265.000000366803
C4_04430W_A	1151.0000014901298	1047.3333300135073	2975.666666932461	3771.66665769145
C4_04440W_A	2406.66666490945	2605.3333310809885	5354.666654679715	5686.666684465417
C4_04450C_A	419.66666666728884	467.0000000939823	2049.3333347969847	1502.3333291740175
C4_04460C_A	829.9999998652117	2341.3333352577515	3192.0000083581585	2475.000000249896
C4_04470W_A	91.66666668630857	88.6666666801856	202.0000000347526	568.3333332583356
C4_04480C_A	31321.333370576554	19044.66671162121	7375.333337904153	6288.333337795304
C4_04490C_A	12.333333334121587	31.6666666752316	83.66666665335046	25.000000003903725
C4_04500C_A	1400.9999995816322	1090.666664987915	2033.9999945614609	1509.3333311251129
C4_04510W_A	1087.6666656332725	1716.000002974142	2675.666663800319	1896.666671303783
C4_04520W_A	346.66666659282544	822.3333335733216	776.666666763307	478.3333333857541
C4_04530C_A	952.3333331912683	1442.999995507852	2704.6666732561316	2051.0000050044
C4_04540C_A	4	14.66666666751919	35.66666667457802	7.66666666488188
C4_04550C_A	977.3333330537856	2258.6666688412033	3857.3333407971163	2201.3333269368222
C4_04560C_A	784.6666664940967	1401.6666623710544	1272.0000041577043	1784.000000098548
C4_04570W_A	1179.6666701793708	1331.000003771603	1727.6666694646367	1038.0000011814825
C4_04580W_A	1555.3333319716776	3854.3333335445072	6348.666681424435	4031.0000060042494
C4_04590W_A	12722.666664346045	13165.666701512298	2631.666666618431	9055.666672178442
C4_04600C_A	891.0000002952585	911.9999998958587	949.9999998562448	1145.3333330020391
C4_04620C_A	42.000000006440764	30.333333323292823	30.666666659527532	16.333333328872115
C4_04630C_A	119.33333328841046	132.66666668298976	232.33333330961725	125.33333333711397
C4_04640C_A	411.33333321122956	413.3333331748749	754.6666666087467	428.999999851455
C4_04650W_A	426.66666661751265	522.3333334233313	832.6666667320003	575.3333331507675
C4_04660C_A	1605.333337741372	2197.33333872188	2645.666667724988	2011.666673748412
C4_04670C_A	337.9999999338889	299.9999998968846	612.000000130379	656.0000001736593
C4_04700W_A	15030.33328804596	12056.999976767604	6529.333333389409	4602.000005664912
C4_04710W_A	2484.666661486697	1446.0000030558658	2575.000005429626	1901.0000044161106
C4_04720W_A	4396.333329279306	74.33333332307244	209.33333330859824	187.6666667500388
C4_04730W_A	779.3333334356995	2283.666668159119	1932.000001559086	1177.333335840849
C4_04750W_A	1122.3333293607795	1355.6666716084476	2057.6666733675006	1420.3333378058555
C4_04760C_A	714.6666667971389	1045.0000021960175	1586.3333350493813	1059.6666663605104
C4_04770C_A	3464.333344103165	5943.333325954292	821.0000001264459	1781.666664336677
C4_04780W_A	4747.666661127918	6730.333316310586	3987.000000007377	3592.3333360332913
C4_04790W_A	57.99999999487128	12.333333334121587	36.333333331928806	5.333333332302507
C4_04800W_A	6555.000022222114	6723.333320381695	8718.666683434074	9150.666675404278
C4_04810C_A	642.6666668854753	1415.9999999185384	1243.6666631360592	609.9999998096263
C4_04820C_A	1353.6666655377446	2180.999992984327	1999.0000045106485	991.3333331057091
C4_04830W_A	1720.0000004894516	1696.3333271532322	1858.000004658663	1510.333328316424
C4_04840C_A	499.33333342415455	287.0000000645166	1046.6666644482273	219.33333333119188
C4_04850C_A	195.33333323840918	92.99999999303601	358.6666667075709	140.00000000534047
C4_04860W_A	216.66666663743212	65.99999998360155	255.333333297264	108.66666670358038
C4_04870C_A	5094.33334730376	4301.333326075017	4340.666659282843	3916.999991988553
C4_04880W_A	94.66666668087126	98.33333329734192	417.6666667822647	90.99999998746696
C4_04890C_A	43617.66653320892	22657.000047827136	5101.00001627523	5793.666676652958
C4_04900W_A	21847.333395287933	11045.000013454031	3262.6666771640607	1492.9999998607675
C4_04910C_A	366.6666667452343	351.6666666975282	1081.6666650431898	779.666666865936
C4_04920W_A	1476.666663881364	1201.3333290929024	1679.666666377236	1375.9999955152773
C4_04930C_A	287.3333332600526	377.33333330437335	787.66666652870515	330.33333322678664
C4_04940W_A	78.9999999903021	96.00000001855484	297.66666679044886	84.33333333490265
C4_04950W_A	56.66666668958378	62.666666668556985	204.33333333763542	109.33333326536048
C4_04970C_A	1783.333338951817	1198.999997162495	1089.3333352779907	981.9999997857977
C4_04980W_A	445.000000045108	268.33333328110194	1160.666669136566	1769.66667230605
C4_04990C_A	354.6666667207422	175.6666666768876	323.000000068526	365.9999999279407
C4_05000W_A	195.33333323840918	265.3333333659795	356.33333333349765	286.6666666928351
C4_05010W_A	1124.333331543239	858.9999999175566	1218.9999994759537	486.66666665107425
C4_05020W_A	28.666666667045366	44.3333333400928	100.0000000156149	62.333333326140355
C4_05030C_A	1629.3333343525057	2103.6666705573484	3435.9999972885726	1589.3333336186533
C4_05040W_A	49.66666667558289	55.33333334768665	152.3333332977588	74.99999997422111
C4_05050C_A	458.66666667272585	518.999999871255	1059.3333343412255	580.6666667158876
C4_05060W_A	645.6666667194334	1082.3333344099447	2670.666675753015	984.9999997653124
C4_05070C_A	166.9999999451258	61.999999983374	1840.999998277407	1684.333328783859
C4_05080C_A	564.3333332650803	522.0000001556255	1018.6666671506238	1168.666666635576
C4_05090C_A	968.3333336214552	924.6666669214711	2353.6666655148133	1130.3333346619129
C4_05100C_A	3623.999999883858	3025.3333271447023	4180.6666564542575	3372.666659452087
C4_05110C_A	533.0000000889721	798.333333387349	1144.6666640634646	471.9999998816181
C4_05120C_A	1.333333333075627	2.666666666151254	4.666666665578362	3.3333333329493153
C4_05130C_A	231.99999997948512	80.33333330500163	628.0000000471744	66.99999997874063
C4_05140C_A	1982.6666648371406	2916.9999981839646	1799.666665758409	4963.333323878278
C4_05150W_A	4081.666658942442	4897.3333332976845	4511.666677983652	5614.000005788257
C4_05160C_A	430.33333315852855	911.6666666927249	1242.9999990931979	991.999999733984
C4_05170C_A	1105.9999998200683	722.33333314682	2021.00000507145	1465.6666702310406
C4_05180C_A	1988.6666644417899	2870.666659809681	3507.9999940554835	2977.333322805591
C4_05190C_A	924.333333129385	1966.3333290980167	1737.0000015526832	1108.0000030342514
C4_05200C_A	3.3333333329493153	8	20.000000001561485	8.666666664143996
C4_05210W_A	598.3333333377888	934.0000001879646	1086.6666678738652	782.6666664556893
C4_05220C_A	213.66666668183467	351.6666666975282	561.0000001521232	452.666666816152
C4_05230C_A	325.66666661085856	768.3333335487333	1000.0000002342233	430.6666666747956
C4_05240C_A	4142.999985701167	3591.000005812879	3248.6666746129235	3578.3333332713755
C4_05250W_A	19.33333332788701	12.333333334121587	75.666666689232	42.333333331836556
C4_05260W_A	331.00000004423043	609.3333331910352	949.6666669281965	455.9999999479293
C4_05270C_A	370.6666666660627	603.9999998639022	1487.3333358869909	1360.6666701453883
C4_05280W_A	1266.6666644741993	2199.000001745292	4797.666667019219	2734.3333287799155
C4_05290W_A	2075.333332257294	2712.333324611487	3011.9999902461373	1843.000005581633
