orf19.xxx	wt_no_dox_no_HS_Rep.A	wt_no_dox_no_HS_Rep.B	wt_no_dox_no_HS_Rep.C	wt_no_dox_no_HS_Mean	wt_dox_no_HS_Rep.A	wt_dox_no_HS_Rep.B	wt_dox_no_HS_Rep.C	wt_dox_no_HS_Mean	wt_dox_10_HS_Rep.A	wt_dox_10_HS_Rep.B	wt_dox_10_HS_Rep.C	wt_dox_10_HS_Mean	wt_dox_30_HS_Rep.A	wt_dox_30_HS_Rep.B	wt_dox_30_HS_Rep.C	wt_dox_30_HS_Mean	wt_dox_60_HS_Rep.A	wt_dox_60_HS_Rep.B	wt_dox_60_HS_Rep.C	wt_dox_60_HS_Mean	tet90_no_dox_no_HS_Rep.A	tet90_no_dox_no_HS_Rep.B	tet90_no_dox_no_HS_Rep.C	tet90_no_dox_no_HS_Mean	tet90_dox_no_HS_Rep.A	tet90_dox_no_HS_Rep.B	tet90_dox_no_HS_Rep.C	tet90_dox_no_HS_Mean	tet90_dox_10_HS_Rep.A	tet90_dox_10_HS_Rep.B	tet90_dox_10_HS_Rep.C	tet90_dox_10_HS_Mean	tet90_dox_30_HS_Rep.A	tet90_dox_30_HS_Rep.B	tet90_dox_30_HS_Rep.C	tet90_dox_30_HS_Mean	tet90_dox_60_HS_Rep.A	tet90_dox_60_HS_Rep.B	tet90_dox_60_HS_Rep.C	tet90_dox_60_HS_Mean
orf19.6200	3.321928095	1	2.807354922	2.662965013	6.599912842	4.247927513	5.392317423	5.718818248	3	3.584962501	2.584962501	3.115477217	3.584962501	3	2.321928095	3.058893689	3.459431619	2	2.321928095	2.736965594	3.169925001	2.807354922	3.169925001	3.058893689	5.426264755	3.700439718	5.95419631	5.297680549	0	2.807354922	2	2	4.95419631	5.426264755	5.727920455	5.403722186	3	2.807354922	3	2.938599455
orf19.6202	8.985841937	8.348728154	8.816983623	8.741466986	7.988684687	8.64385619	8.596189756	8.438791853	9.445014846	10.89708913	10.30833903	10.33390074	11.11699368	11.26561505	8.607330314	10.72366094	11.85720347	11.40087944	10.99859043	11.46147945	9.93516505	9.245552706	8.491853096	9.341333494	9.25502857	9.567956075	8.64385619	9.204571144	7.971543554	10.68123841	8.891783703	9.624490865	10.11634396	10.41045135	10.2911707	10.27767486	12.01959073	11.17430154	10.86263736	11.43827206
orf19.6203	10.59991284	10.36850646	10.48381578	10.4871701	9.475733431	10.16364968	10.04848687	9.925801667	11.59851781	11.11504365	10.8917837	11.23262079	11.22098285	11.2772874	11.27786855	11.25895855	10.82813648	10.68737568	10.73978061	10.7529381	10.34762137	10.37395266	10.22641219	10.31741261	9.821773982	10.71853288	10.13699111	10.27457229	10.40832974	10.97297979	10.70043972	10.71224038	10.62021983	10.4314976	10.01541505	10.37721053	11.17242751	10.99717948	10.74651432	10.9825183
orf19.6205	8.247927513	7.95419631	8.038918989	8.085693749	7.06608919	7.839203788	7.434628228	7.48112669	9.052568051	9.566054038	8.710806434	9.153129759	9.199672345	9.315149562	8.434628228	9.032504965	9.370687407	9.20701432	9.095397023	9.22881869	8.294620749	8.45532722	8.13442632	8.300733872	7.189824559	8.238404739	7.330916878	7.665335917	7.434628228	9.025139562	8.060695932	8.32343012	8.330916878	8.73470962	8.194756854	8.438791853	9.477758266	9.147204925	9.027905997	9.230420795
orf19.6208	10.21431912	10.34540525	10.81778312	10.48314397	8.344295908	9.799281622	9.792790294	9.453270634	10.10983065	9.717676423	9.485829309	9.794415866	10.10590851	10.2644426	10.24555271	10.20701432	8.451211112	8.622051819	8.375039431	8.486499862	10.027906	10.7548875	9.73809226	10.23920071	8.791162889	10.19967234	9.17990909	9.517669388	9.529430554	10.23720996	9.978710459	9.943979914	8.471675214	8.607330314	8.038918989	8.392317423	8.451211112	8.971543554	8.044394119	8.539158811
orf19.6209	10.77396337	10.78299821	11.06608919	10.88085896	9.658211483	10.17866485	10.03066714	9.972022456	10.57648435	10.69696753	10.53235593	10.60362634	10.4429435	10.52845411	10.42206477	10.46522627	10.18982456	9.743151394	9.891783703	9.953711452	10.64385619	10.9708249	10.60733031	10.75014867	10.01541505	10.41362793	10.21310422	10.22319727	10.81297947	10.16741815	9.921840937	10.35130736	10.06877828	10.01402047	9.636624621	9.918863237	10.10459875	10.13570929	9.743151394	10.00515667
orf19.6211	10.36194377	9.445014846	9.842350343	9.932214752	11.26209485	10.6926155	11.29806257	11.10961304	9.882643049	9.971543554	9.736401931	9.866763767	10.26795708	10.35314683	10.41890673	10.34799039	11.26033152	10.82813648	11.12088584	11.08081753	10.74735383	9.921840937	10.78708632	10.53657102	11.33371443	10.87728413	11.81938079	11.39446269	9.306061689	10.09143539	9.670656249	9.725082179	10.33203655	10.69174352	10.75321675	10.60393537	10.98655315	11.28655776	10.82495874	11.04553216
orf19.6213	13.15734694	12.97495227	13.40779885	13.19100779	12.62844554	12.88397967	12.90143261	12.80990208	13.22881869	12.57813678	12.65999589	12.85246449	12.10394343	12.20181762	12.92648132	12.45960238	11.75154406	11.32699117	11.43671154	11.51652081	13.17195862	13.24362029	13.36372412	13.26194798	12.36468186	12.9272224	12.50630758	12.61968506	13.60652088	12.19506456	12.7856568	12.97912743	12.14338321	12.57412044	12.42127591	12.39043769	10.29920802	10.68650053	10.39231742	10.46896338
orf19.6214	9.147204925	8.262094845	8.584962501	8.711953706	11.34540525	9.400879436	10.01262454	10.48884435	10.54109662	10.54109662	10.23361968	10.44570464	10.30378075	10.36959735	10.50779464	10.39624799	9.791162889	9.818582177	9.575539247	9.732450113	10.17242751	9.370687407	10.07815081	9.915381469	11.06743436	10.24079133	10.95564991	10.79820176	8.62935662	9.891783703	9.611024797	9.470319935	12.31032876	11.95346896	11.74062404	12.02086422	9.659995892	10.215533	9.562242424	9.842350343
orf19.6217	12.86824382	12.34817487	12.39070637	12.55562765	12.96361862	12.95110255	13.00492268	12.97339842	12.99364606	13.32502431	12.54182262	12.98850718	14.08729708	14.26312246	13.27626983	13.93507294	14.04703868	14.02141379	13.91148562	13.99450076	12.92925841	12.5252761	12.61792656	12.70137867	12.47091303	12.98121049	12.87824254	12.79306135	11.67991988	14.07598046	13.26370934	13.30615665	12.8247599	13.07948478	12.50133962	12.82104315	14.47059533	13.93700593	13.93534924	14.13712457
orf19.6219	8.357552005	8.353146825	8.113742166	8.279223644	8.129283017	8.28077077	8.344295908	8.254241287	8.326429487	7.918863237	7.900866808	8.062495926	8.957102042	8.95419631	8.951284715	8.95419631	9.233619677	8.991521846	8.965784285	9.068778278	8.781359714	8.693486957	8.665335917	8.714245518	8.906890596	9.33315535	9.457380879	9.251087854	8.764871591	9	8.54303182	8.781359714	8.985841937	8.885696373	8.810571635	8.8958277	9.214319121	9.082149041	9.257387843	9.186526969
orf19.6220	10.78463485	10.49385545	10.76818432	10.68825031	10.07012094	10.39660478	10.47269084	10.32343012	11.49385545	11.74735383	11.60825482	11.62021983	12.44164739	12.49859993	12.10787091	12.35938353	11.40567333	11.37068741	11.6329952	11.47455096	10.62479546	10.75154406	10.49884921	10.6287493	10.07012094	10.4767462	10.12799432	10.23641289	11.99894295	12.34401844	11.98370619	12.11872483	10.08878824	10.35314683	10.11634396	10.19105921	12.45249866	11.90839262	12.10885112	12.17430154
orf19.6220.3	12.85972889	12.35590164	12.76777065	12.67720577	12.90519895	12.91363743	12.89026428	12.9030659	12.29145852	12.17336483	11.48179943	12.02375435	10.66444728	10.74903138	11.87075	11.20640391	12.08115052	11.86302471	11.76404222	11.90889295	12.72940832	12.54230642	12.63049466	12.6360959	12.79603961	13.27146303	13.28265409	13.13383791	11.90914305	10.6794801	10.66088727	11.20965643	12.60153868	12.84725314	12.50804233	12.65947567	10.76818432	11.61746747	10.50680344	11.04553216
orf19.6220.4	14.83748011	14.45500607	14.79253613	14.70482226	14.41580778	14.71446019	14.62205182	14.58943658	13.88292957	13.26941893	12.33287573	13.2944293	10.09934781	10.36632221	11.85447883	10.99435344	11.04848687	10.75822321	10.91737208	10.91288934	14.73972788	14.66099865	14.38194845	14.60221557	13.84499992	14.54073348	14.1545808	14.20828517	13.08148344	10.22641219	11.01052811	11.95722299	13.19583355	13.79502498	13.03101191	13.37933324	8.965784285	7.988684687	9.233619677	8.820178962
orf19.6222	4.584962501	4.584962501	5.247927513	4.841302254	4.247927513	4.169925001	3.700439718	4.058893689	4	5.209453366	4.523561956	4.662965013	6.658211483	6.614709844	6.882643049	6.72337653	2.807354922	3.321928095	3.321928095	3.169925001	4.95419631	4.321928095	5.087462841	4.824428435	3.807354922	4.584962501	4.584962501	4.36923381	5.426264755	5.807354922	5.209453366	5.50250034	2	2.584962501	2.584962501	2.415037499	3.906890596	4.754887502	4.857980995	4.564784619
orf19.6222.1	7.409390936	7.257387843	7.483815777	7.386581053	8.885696373	7.539158811	8.321928095	8.350202549	10.42206477	5.672425342	6.108524457	8.958069319	6.303780748	6.169925001	8.396604781	7.345774837	7.321928095	6.50779464	6.189824559	6.754887502	6.768184325	7.189824559	7.994353437	7.409390936	8.276124405	8.550746785	8.820178962	8.566054038	10.033423	5.700439718	8.038918989	8.827607346	9.28771238	8.209453366	8.654636029	8.785724906	5.044394119	6.409390936	5.700439718	5.824428436
orf19.6224	2.807354922	0	0	1.584962501	1	1	1.584962501	1.222392421	2.321928095	2.321928095	2.807354922	2.502500341	5.169925001	5.209453366	5.321928095	5.235216462	1.584962501	2.321928095	2.321928095	2.115477217	3.321928095	1	1.584962501	2.321928095	0	2.807354922	3.584962501	2.736965594	3.700439718	3.906890596	4	3.874469118	1.584962501	3.321928095	2.321928095	2.584962501	2.584962501	3.169925001	3.169925001	3
orf19.6225	11.13185696	9.943979914	10.35424938	10.56287839	12.30320995	11.58918297	11.95274125	11.97763769	10.52649924	10.73047014	10.40939094	10.56160617	10.34762137	10.39981196	9.927777962	10.23999624	10.19105921	10.09671515	10.09671515	10.12885358	11.20457114	10.02375435	11.09209641	10.86212073	11.71295682	10.83605036	11.64205169	11.44794418	9.707359132	10.30947635	9.746514321	9.948367232	10.69696753	10.98584194	10.47775827	10.73527394	10.10328781	9.95419631	9.693486957	9.926790153
orf19.6225.1	9.154818109	8.45532722	9.353146825	9.036173613	10.17741954	9.278449458	10.01959073	9.874981348	8.082149041	7.6794801	7.491853096	7.772589504	9.06608919	9.011227255	9.324180547	9.140403757	7.942514505	8.038918989	7.707359132	7.902877533	9.118941073	8.758223215	9.442943496	9.133570375	9.903881846	9.442943496	10.18735207	9.876516947	8.784634846	9.118941073	9.019590728	8.981091537	8.475733431	8.857980995	8.797661526	8.719959169	7.357552005	8.038918989	7.6794801	7.718818248
orf19.6227	10.28308835	10.49285462	10.41256985	10.39874369	8.535275377	9.805743872	9.079484784	9.23441829	11.77519873	11.95601308	11.47573343	11.74903138	10.75238065	10.82654849	10.62844554	10.73809226	10.67507492	10.54496443	10.63571812	10.61960864	10.40407714	10.95637616	9.84862294	10.47302922	8.807354922	10.11243951	9.09011242	9.451211112	10.38262403	11.02997735	10.42836017	10.64505793	10.72451385	10.89481776	10.4314976	10.69609817	10.4655664	10.41996018	10.13314221	10.34688304
orf19.6229	10.96434087	10.39660478	10.48381578	10.63722864	10.39124359	10.69957245	10.3553511	10.49051665	9.552669098	10.08878824	9.850186838	9.847057346	11.95782756	12.03686045	13.33539035	12.59152235	14.06086478	13.97763769	13.89472305	13.97933587	11.50729912	11.23421868	10.85252951	11.22259368	13.66844183	13.56200386	13.79806672	13.67940679	11.30663136	11.9893945	11.22219114	11.54882191	13.77097354	13.6851868	13.57329215	13.67874684	13.38140776	14.00439605	12.85077286	13.48901166
orf19.6230	9.656424863	9.789533645	10.00140819	9.82283635	8.164906927	8.971543554	8.900866808	8.722238308	9.781359714	9.074141463	9.651051691	9.533329732	10.5137276	10.42836017	10.52258153	10.48884435	10.12023788	10.26678654	10.37937837	10.25935096	9.695228291	10.07948478	9.705632387	9.838153409	8.724513853	9.28077077	9.01402047	9.024216238	10.66799854	10.44604941	10.57270023	10.56510208	8.434628228	8.558420713	8.968666793	8.672425342	10.89330153	10.41890673	11.01262454	10.7968508
orf19.6231	10.84862294	10.66533592	11.19967234	10.92184094	9.548821908	10.54012804	10.44397954	10.24118871	10.26209485	10.01820018	9.791162889	10.03663154	10.50183718	10.56985561	10.47573343	10.51635665	9.729620744	9.515699838	9.620219826	9.624490865	10.65463603	10.99859043	10.55074679	10.74763356	9.942514505	10.72451385	10.06339508	10.28617268	10.42940674	10.64295422	10.31628153	10.46930264	9.438791853	9.828136484	9.283088353	9.535275377	9.667111542	9.56414949	9.447083226	9.562242424
orf19.6232	10.8273427	9.764871591	10.23242093	10.34059194	12.357552	11.16490693	11.92999806	11.89759339	10.51569984	10.91363743	10.81137469	10.75655632	10.91438513	10.94397991	10.99647349	10.95201316	10.96938652	11.01680829	10.56890615	10.86521775	10.97441459	10.01820018	10.82257083	10.6617781	12.01471793	11.4604559	12.0202855	11.8546087	10.52061868	10.89708913	10.49585503	10.64985493	11.2137118	11.15671514	11.05663772	11.14380835	10.84156435	11.4325419	10.28424575	10.92827161
orf19.6233	10.14720492	10.11243951	10.47370575	10.25384748	9.605479518	9.837627933	9.83447105	9.763212367	10.52552081	10.19475685	10.203348	10.31628153	11.08679969	11.23421868	11.033423	11.12066989	10.04712391	10.08480839	10.1711768	10.10197567	10.22761594	10.49385545	10.43983088	10.39160162	9.668884984	10.32530546	9.893301531	9.988684687	10.95927751	11.02444712	10.80815977	10.93344478	9.37721053	9.700439718	9.550746785	9.548821908	10.38370429	10.37177664	10.37612539	10.37721053
orf19.6234	10.70822173	10.76570049	11.11178774	10.87318775	8.915879379	9.791162889	9.884170519	9.591210648	10.70130646	9.501837185	9.481799432	10.01541505	10.11504365	10.22520744	10.19352536	10.17866485	7.930737338	8.038918989	8.447083226	8.156504486	10.70563239	11.1692987	10.59152235	10.84444424	8.820178962	9.903881846	8.873444113	9.290786851	10.20945337	9.741466986	9.601770788	9.874981348	7	7.74819285	7.199672345	7.351675438	8.566054038	8.471675214	8.515699838	8.518325308
orf19.6235	6.50779464	6.442943496	6.754887502	6.574908836	6.303780748	6.169925001	6	6.163230349	8.388017285	8.098032083	7.994353437	8.169925001	9.131856961	9.21916852	9.37721053	9.246344743	9.605479518	9.2644426	9.651051691	9.51701317	6.599912842	6.882643049	6.569855608	6.691161904	7.348728154	7.499845887	7.936637939	7.617161323	8.665335917	9.118941073	8.647458426	8.827607346	8.087462841	7.960001932	8.17990909	8.078595603	10.34872815	9.836050355	9.908392621	10.0493948
orf19.6236	9.862637358	9.902375114	10.30035256	10.03571554	8.28077077	9.079484784	9.005624549	8.830779267	9.659995892	8.022367813	8.290018847	8.8475794	8.640244936	8.625708843	9.30833903	8.894817763	8.159871337	8.164906927	8.285402219	8.204571144	9.768184325	10.25620869	9.831307244	9.968666793	8.285402219	9.008428622	8.14974712	8.532680601	9.48984796	8.842350343	9	9.13784503	7.055282436	7.741466986	7.451211112	7.442943496	8.588714636	8.640244936	8.189824559	8.486499862
orf19.6237	10.4429435	10.1711768	10.52747701	10.38837612	9.851749041	10.27844946	10.09407769	10.08525114	10.42836017	10.44501485	10.41468524	10.42940674	10.48582931	10.61930296	10.52258153	10.54367631	10.79522797	10.52845411	10.8864587	10.74455357	10.32530546	10.40514146	10.38694025	10.37286506	9.631177056	10.43358544	9.710806434	9.972501201	10.97513146	10.72536626	10.54592977	10.75961082	10.08214904	10.10983065	10.05663772	10.08303604	11.13442632	10.60640521	10.82097669	10.87036472
orf19.6238	9.544964433	9.169925001	9.599912842	9.450523951	9.62935662	9.403012024	9.592457037	9.544964433	9.4325419	8.861086906	8.906890596	9.090994532	9.238404739	9.294620749	10.06204614	9.583082768	9.30833903	9.400879436	9.211888295	9.309097345	9.62388149	9.411510988	9.786269628	9.615323104	9.914385132	10.08214904	10.26795708	10.09539702	10.09539702	9.390168956	9.477758266	9.689997971	9.573647187	9.618385502	9.691743519	9.628749297	8.930737338	9.50779464	8.566054038	9.054378208
orf19.6239	9.837627933	9.353146825	9.609178738	9.613482541	9.622051819	9.667111542	9.779719355	9.691161905	9.691743519	9.438791853	9.236014192	9.46760555	10.51865316	10.62570884	10.57553925	10.5739627	10.16741815	10.00702727	10.13570929	10.10503547	9.859534786	9.62935662	9.636624621	9.712527	9.541096615	9.842350343	9.8008999	9.734145075	10.29001885	10.39767463	10.08613623	10.26366044	9.422064766	9.627533884	9.28771238	9.452584453	10.70563239	10.40194612	10.54012804	10.55458885
orf19.6240	10.27496047	9.5980525	9.949826711	9.967226259	10.16113188	9.853309555	10.10983065	10.04757838	9.82336724	7.686500527	7.794415866	8.796580451	9.52160044	9.517669388	10.05256805	9.719959169	10.32080055	10.25856603	10.10197567	10.23002044	10.52454172	10.23122118	10.30720081	10.35974956	10.35204343	10.33427329	10.32418055	10.33687844	9.567956075	9.245552706	9.310612782	9.381542951	9.361943774	8.845490051	8.463524373	8.93761903	9.943979914	10.38046107	9.923327485	10.09847079
orf19.6242	8.903881846	8.194756854	8.807354922	8.667702932	8.614709844	8.651051691	8.611024797	8.625708843	8.535275377	6.426264755	6.303780748	7.48112669	8.159871337	8.379378367	8.607330314	8.393747958	8.988684687	8.873444113	8.8008999	8.889757446	9.116343961	8.857980995	8.900866808	8.962896005	8.845490051	8.845490051	8.826548487	8.839203788	8.082149041	7.912889336	8.118941073	8.040746342	8.233619677	7.417852515	7.139551352	7.674780763	8.77148947	8.948367232	8.459431619	8.740342954
orf19.6243	9.238404739	8.682994584	8.707359132	8.899860394	9.385862401	8.968666793	9.238404739	9.207827793	9.129283017	8.335390355	8.566054038	8.716533694	10.39016896	10.45018025	10.40407714	10.4150375	10.00702727	10.18115226	10.28771238	10.16323035	9.315149562	8.942514505	9.233619677	9.172427509	9.236014192	9.187352073	9.493855449	9.312126628	9.668884984	9.616548844	9.513727596	9.601151739	8.761551232	8.625708843	8.968666793	8.79224803	10.88111396	10.67065625	10.666224	10.7428708
orf19.6244	10.44914865	9.703903573	10.02097994	10.09055354	10.51471405	10.3586512	10.47775827	10.45189795	9.903881846	10.29920802	9.990103964	10.0745875	11.07815081	11.15101654	10.96650545	11.06721025	10.52356196	10.41468524	10.47269084	10.47099773	10.45943162	9.917372079	10.37937837	10.2710739	10.33873638	10.38370429	10.50878516	10.41221698	10.49685378	10.97584797	10.43775207	10.65761619	9.813781191	9.975847968	10.01820018	9.938599455	10.8864587	10.76570049	10.60547952	10.75711217
orf19.6245	10.61194694	10.23481743	10.50581155	10.45943162	11.31004468	10.65463603	10.96938652	11.00281502	11.30035256	10.46658634	10.60269887	10.83815341	11.357552	11.39178061	11.97513146	11.60378087	12.03789009	11.65776504	12.02340784	11.91675031	11.26385602	10.88798213	11.50928017	11.24257869	12.45275603	12.14146856	12.59152235	12.40726776	12.54133866	11.33873638	11.81977993	11.98560479	11.75572215	11.4278366	11.58214198	11.59479112	11.31628153	11.46862404	11.22098285	11.33892205
orf19.6246	10.12282799	9.48984796	10.02375435	9.90438374	10.64745843	10.21310422	10.61746747	10.50581155	10.357552	10.00702727	9.97441459	10.12369034	10.24555271	10.26678654	10.66533592	10.40585058	9.477758266	9.025139562	9.21916852	9.252665432	10.17367714	9.794415866	10.53138146	10.19762626	10.36413466	10.28771238	10.4314976	10.36230915	10.8917837	10.49285462	10.66711154	10.69319653	10.01680829	10.33203655	10.36632221	10.2467406	8.479780264	8.820178962	8.77148947	8.698125852
orf19.6247	9.813781191	9.991521846	9.86727874	9.892795766	8.942514505	9.815383296	9.519636253	9.469641817	11.01889562	11.03617361	10.85953479	10.97369737	11.08281434	11.09671515	10.52845411	10.92580167	10.4252159	10.55362929	10.45018025	10.47742099	10.00562455	10.18735207	9.902375114	10.03663154	9.560332834	10.20457114	10.09671515	9.980139578	9.497851837	10.97297979	10.38262403	10.40514146	10.78135971	10.83051521	10.67242534	10.76293564	10.68299458	10.41890673	10.62388149	10.57963022
orf19.6247.1	10.23481743	9.714245518	10.30492167	10.107653	9.445014846	9.876516947	9.871905238	9.744833837	9.505811554	8.906890596	9.22881869	9.23441829	9.063395081	9.095397023	10.22881869	9.571120576	8.854868383	8.857980995	9.319672121	9.027905997	9.493855449	9.807354922	10.34651373	9.926295995	9.560332834	9.83447105	9.812177306	9.74090508	10.39124359	8.696967526	9.965784285	9.844444241	9.174925683	9.594324604	10.27146303	9.752101838	8.784634846	8.654636029	8.888743249	8.779172154
orf19.6248	3.906890596	1.584962501	3	3.115477217	3.584962501	3	4.169925001	3.662965013	2	5	3.906890596	4.087462841	6.266786541	6.129283017	5.64385619	6.037089319	2.321928095	3	3.321928095	2.938599455	3.459431619	2.321928095	3.321928095	3.115477217	3.700439718	4.459431619	3.906890596	4.058893689	3.807354922	4.523561956	5	4.523561956	3.459431619	3.169925001	3.700439718	3.459431619	3.700439718	4.459431619	4.459431619	4.247927513
orf19.6249	7.599912842	4.247927513	6.22881869	6.584962501	7.011227255	5.64385619	8	7.17990909	5.906890596	7.977279923	7.651051691	7.417852515	9.807354922	9.851749041	10.24792751	9.982993575	9.59058705	8.768184325	9.816983623	9.457380879	7.129283017	5	6.894817763	6.599912842	9.917372079	9.620219826	10.42836017	10.027906	9.56414949	9.957102042	10.28540222	9.965303306	7.303780748	7.942514505	8.005624549	7.783543961	10.09934781	9.654636029	10.215533	10.0093621
